avg.22.temp,doy,month.day,depth,HW,dummy_date
6.211289457,25,25-Jan,GAK1 120 to 185 m,After,1/25/2000
6.169272727,26,26-Jan,GAK1 120 to 185 m,After,1/26/2000
6.130402304,27,27-Jan,GAK1 120 to 185 m,After,1/27/2000
6.091457229,28,28-Jan,GAK1 120 to 185 m,After,1/28/2000
6.059291351,29,29-Jan,GAK1 120 to 185 m,After,1/29/2000
6.025312027,30,30-Jan,GAK1 120 to 185 m,After,1/30/2000
5.998564236,31,31-Jan,GAK1 120 to 185 m,After,1/31/2000
5.971019413,32,1-Feb,GAK1 120 to 185 m,After,2/1/2000
5.94822238,33,2-Feb,GAK1 120 to 185 m,After,2/2/2000
5.923714804,34,3-Feb,GAK1 120 to 185 m,After,2/3/2000
5.910877367,35,4-Feb,GAK1 120 to 185 m,After,2/4/2000
5.903142361,36,5-Feb,GAK1 120 to 185 m,After,2/5/2000
5.895737058,37,6-Feb,GAK1 120 to 185 m,After,2/6/2000
5.888498422,38,7-Feb,GAK1 120 to 185 m,After,2/7/2000
5.873866635,39,8-Feb,GAK1 120 to 185 m,After,2/8/2000
5.865041035,40,9-Feb,GAK1 120 to 185 m,After,2/9/2000
5.858011364,41,10-Feb,GAK1 120 to 185 m,After,2/10/2000
5.841029514,42,11-Feb,GAK1 120 to 185 m,After,2/11/2000
5.832453756,43,12-Feb,GAK1 120 to 185 m,After,2/12/2000
5.826351168,44,13-Feb,GAK1 120 to 185 m,After,2/13/2000
5.819393466,45,14-Feb,GAK1 120 to 185 m,After,2/14/2000
5.811185448,46,15-Feb,GAK1 120 to 185 m,After,2/15/2000
5.80529798,47,16-Feb,GAK1 120 to 185 m,After,2/16/2000
5.804896149,48,17-Feb,GAK1 120 to 185 m,After,2/17/2000
5.798687342,49,18-Feb,GAK1 120 to 185 m,After,2/18/2000
5.801365057,50,19-Feb,GAK1 120 to 185 m,After,2/19/2000
5.796023516,51,20-Feb,GAK1 120 to 185 m,After,2/20/2000
5.791804766,52,21-Feb,GAK1 120 to 185 m,After,2/21/2000
5.78643892,53,22-Feb,GAK1 120 to 185 m,After,2/22/2000
5.782323706,54,23-Feb,GAK1 120 to 185 m,After,2/23/2000
5.77515404,55,24-Feb,GAK1 120 to 185 m,After,2/24/2000
5.767808396,56,25-Feb,GAK1 120 to 185 m,After,2/25/2000
5.749647885,57,26-Feb,GAK1 120 to 185 m,After,2/26/2000
5.728577967,58,27-Feb,GAK1 120 to 185 m,After,2/27/2000
5.70518387,59,28-Feb,GAK1 120 to 185 m,After,2/28/2000
5.682432923,60,1-Mar,GAK1 120 to 185 m,After,2/29/2000
5.663830177,61,2-Mar,GAK1 120 to 185 m,After,3/1/2000
5.653137784,62,3-Mar,GAK1 120 to 185 m,After,3/2/2000
5.64553346,63,4-Mar,GAK1 120 to 185 m,After,3/3/2000
5.643223011,64,5-Mar,GAK1 120 to 185 m,After,3/4/2000
5.636572285,65,6-Mar,GAK1 120 to 185 m,After,3/5/2000
5.623388731,66,7-Mar,GAK1 120 to 185 m,After,3/6/2000
5.619165404,67,8-Mar,GAK1 120 to 185 m,After,3/7/2000
5.615687184,68,9-Mar,GAK1 120 to 185 m,After,3/8/2000
5.615854167,69,10-Mar,GAK1 120 to 185 m,After,3/9/2000
5.613629261,70,11-Mar,GAK1 120 to 185 m,After,3/10/2000
5.616209438,71,12-Mar,GAK1 120 to 185 m,After,3/11/2000
5.605549085,72,13-Mar,GAK1 120 to 185 m,After,3/12/2000
5.599250947,73,14-Mar,GAK1 120 to 185 m,After,3/13/2000
5.583412247,74,15-Mar,GAK1 120 to 185 m,After,3/14/2000
5.562433396,75,16-Mar,GAK1 120 to 185 m,After,3/15/2000
5.539008049,76,17-Mar,GAK1 120 to 185 m,After,3/16/2000
5.515544192,77,18-Mar,GAK1 120 to 185 m,After,3/17/2000
5.484515309,78,19-Mar,GAK1 120 to 185 m,After,3/18/2000
5.463399937,79,20-Mar,GAK1 120 to 185 m,After,3/19/2000
5.447536301,80,21-Mar,GAK1 120 to 185 m,After,3/20/2000
5.435580966,81,22-Mar,GAK1 120 to 185 m,After,3/21/2000
5.421894097,82,23-Mar,GAK1 120 to 185 m,After,3/22/2000
5.406879577,83,24-Mar,GAK1 120 to 185 m,After,3/23/2000
5.383622159,84,25-Mar,GAK1 120 to 185 m,After,3/24/2000
5.35625584,85,26-Mar,GAK1 120 to 185 m,After,3/25/2000
5.324563605,86,27-Mar,GAK1 120 to 185 m,After,3/26/2000
5.292464489,87,28-Mar,GAK1 120 to 185 m,After,3/27/2000
5.270375631,88,29-Mar,GAK1 120 to 185 m,After,3/28/2000
5.247746233,89,30-Mar,GAK1 120 to 185 m,After,3/29/2000
5.224292272,90,31-Mar,GAK1 120 to 185 m,After,3/30/2000
5.197787423,91,1-Apr,GAK1 120 to 185 m,After,3/31/2000
5.178111579,92,2-Apr,GAK1 120 to 185 m,After,4/1/2000
5.154377903,93,3-Apr,GAK1 120 to 185 m,After,4/2/2000
5.139017896,94,4-Apr,GAK1 120 to 185 m,After,4/3/2000
5.12544861,95,5-Apr,GAK1 120 to 185 m,After,4/4/2000
5.114816192,96,6-Apr,GAK1 120 to 185 m,After,4/5/2000
5.109902366,97,7-Apr,GAK1 120 to 185 m,After,4/6/2000
5.107778155,98,8-Apr,GAK1 120 to 185 m,After,4/7/2000
5.108886741,99,9-Apr,GAK1 120 to 185 m,After,4/8/2000
5.119977177,100,10-Apr,GAK1 120 to 185 m,After,4/9/2000
5.12806556,101,11-Apr,GAK1 120 to 185 m,After,4/10/2000
5.137994538,102,12-Apr,GAK1 120 to 185 m,After,4/11/2000
5.142406312,103,13-Apr,GAK1 120 to 185 m,After,4/12/2000
5.146234437,104,14-Apr,GAK1 120 to 185 m,After,4/13/2000
5.145966918,105,15-Apr,GAK1 120 to 185 m,After,4/14/2000
5.148533521,106,16-Apr,GAK1 120 to 185 m,After,4/15/2000
5.150677776,107,17-Apr,GAK1 120 to 185 m,After,4/16/2000
5.151369222,108,18-Apr,GAK1 120 to 185 m,After,4/17/2000
5.155072189,109,19-Apr,GAK1 120 to 185 m,After,4/18/2000
5.158893528,110,20-Apr,GAK1 120 to 185 m,After,4/19/2000
5.158848842,111,21-Apr,GAK1 120 to 185 m,After,4/20/2000
5.163327582,112,22-Apr,GAK1 120 to 185 m,After,4/21/2000
5.16988041,113,23-Apr,GAK1 120 to 185 m,After,4/22/2000
5.17316989,114,24-Apr,GAK1 120 to 185 m,After,4/23/2000
5.176226957,115,25-Apr,GAK1 120 to 185 m,After,4/24/2000
5.177443182,116,26-Apr,GAK1 120 to 185 m,After,4/25/2000
5.17793024,117,27-Apr,GAK1 120 to 185 m,After,4/26/2000
5.187021938,118,28-Apr,GAK1 120 to 185 m,After,4/27/2000
5.195505208,119,29-Apr,GAK1 120 to 185 m,After,4/28/2000
5.202119003,120,30-Apr,GAK1 120 to 185 m,After,4/29/2000
5.206458176,121,1-May,GAK1 120 to 185 m,After,4/30/2000
5.208457071,122,2-May,GAK1 120 to 185 m,After,5/1/2000
5.217486585,123,3-May,GAK1 120 to 185 m,After,5/2/2000
5.221577858,124,4-May,GAK1 120 to 185 m,After,5/3/2000
5.230430167,125,5-May,GAK1 120 to 185 m,After,5/4/2000
5.239418939,126,6-May,GAK1 120 to 185 m,After,5/5/2000
5.250820455,127,7-May,GAK1 120 to 185 m,After,5/6/2000
5.262256219,128,8-May,GAK1 120 to 185 m,After,5/7/2000
5.27634113,129,9-May,GAK1 120 to 185 m,After,5/8/2000
5.289190404,130,10-May,GAK1 120 to 185 m,After,5/9/2000
5.298531629,131,11-May,GAK1 120 to 185 m,After,5/10/2000
5.305155366,132,12-May,GAK1 120 to 185 m,After,5/11/2000
5.30941452,133,13-May,GAK1 120 to 185 m,After,5/12/2000
5.306011111,134,14-May,GAK1 120 to 185 m,After,5/13/2000
5.3044625,135,15-May,GAK1 120 to 185 m,After,5/14/2000
5.302597917,136,16-May,GAK1 120 to 185 m,After,5/15/2000
5.302384533,137,17-May,GAK1 120 to 185 m,After,5/16/2000
5.304130429,138,18-May,GAK1 120 to 185 m,After,5/17/2000
5.309001484,139,19-May,GAK1 120 to 185 m,After,5/18/2000
5.312468182,140,20-May,GAK1 120 to 185 m,After,5/19/2000
5.311670833,141,21-May,GAK1 120 to 185 m,After,5/20/2000
5.309411522,142,22-May,GAK1 120 to 185 m,After,5/21/2000
5.308880114,143,23-May,GAK1 120 to 185 m,After,5/22/2000
5.311167361,144,24-May,GAK1 120 to 185 m,After,5/23/2000
5.311551989,145,25-May,GAK1 120 to 185 m,After,5/24/2000
5.314822773,146,26-May,GAK1 120 to 185 m,After,5/25/2000
5.316423905,147,27-May,GAK1 120 to 185 m,After,5/26/2000
5.319620423,148,28-May,GAK1 120 to 185 m,After,5/27/2000
5.320950758,149,29-May,GAK1 120 to 185 m,After,5/28/2000
5.319034722,150,30-May,GAK1 120 to 185 m,After,5/29/2000
5.316222222,151,31-May,GAK1 120 to 185 m,After,5/30/2000
5.318460069,152,1-Jun,GAK1 120 to 185 m,After,5/31/2000
5.323232797,153,2-Jun,GAK1 120 to 185 m,After,6/1/2000
5.326758838,154,3-Jun,GAK1 120 to 185 m,After,6/2/2000
5.329942551,155,4-Jun,GAK1 120 to 185 m,After,6/3/2000
5.335055398,156,5-Jun,GAK1 120 to 185 m,After,6/4/2000
5.339150253,157,6-Jun,GAK1 120 to 185 m,After,6/5/2000
5.343793876,158,7-Jun,GAK1 120 to 185 m,After,6/6/2000
5.34966209,159,8-Jun,GAK1 120 to 185 m,After,6/7/2000
5.353699653,160,9-Jun,GAK1 120 to 185 m,After,6/8/2000
5.355540878,161,10-Jun,GAK1 120 to 185 m,After,6/9/2000
5.355031881,162,11-Jun,GAK1 120 to 185 m,After,6/10/2000
5.356549558,163,12-Jun,GAK1 120 to 185 m,After,6/11/2000
5.358742424,164,13-Jun,GAK1 120 to 185 m,After,6/12/2000
5.361453598,165,14-Jun,GAK1 120 to 185 m,After,6/13/2000
5.365933554,166,15-Jun,GAK1 120 to 185 m,After,6/14/2000
5.370973011,167,16-Jun,GAK1 120 to 185 m,After,6/15/2000
5.374911301,168,17-Jun,GAK1 120 to 185 m,After,6/16/2000
5.378867582,169,18-Jun,GAK1 120 to 185 m,After,6/17/2000
5.383090909,170,19-Jun,GAK1 120 to 185 m,After,6/18/2000
5.389049716,171,20-Jun,GAK1 120 to 185 m,After,6/19/2000
5.397190814,172,21-Jun,GAK1 120 to 185 m,After,6/20/2000
5.404702967,173,22-Jun,GAK1 120 to 185 m,After,6/21/2000
5.40968529,174,23-Jun,GAK1 120 to 185 m,After,6/22/2000
5.41403709,175,24-Jun,GAK1 120 to 185 m,After,6/23/2000
5.419366793,176,25-Jun,GAK1 120 to 185 m,After,6/24/2000
5.425245423,177,26-Jun,GAK1 120 to 185 m,After,6/25/2000
5.431034249,178,27-Jun,GAK1 120 to 185 m,After,6/26/2000
5.434638889,179,28-Jun,GAK1 120 to 185 m,After,6/27/2000
5.43990404,180,29-Jun,GAK1 120 to 185 m,After,6/28/2000
5.443316288,181,30-Jun,GAK1 120 to 185 m,After,6/29/2000
5.447123895,182,1-Jul,GAK1 120 to 185 m,After,6/30/2000
5.451707386,183,2-Jul,GAK1 120 to 185 m,After,7/1/2000
5.459202336,184,3-Jul,GAK1 120 to 185 m,After,7/2/2000
5.466156092,185,4-Jul,GAK1 120 to 185 m,After,7/3/2000
5.47385685,186,5-Jul,GAK1 120 to 185 m,After,7/4/2000
5.481825126,187,6-Jul,GAK1 120 to 185 m,After,7/5/2000
5.487933239,188,7-Jul,GAK1 120 to 185 m,After,7/6/2000
5.492596275,189,8-Jul,GAK1 120 to 185 m,After,7/7/2000
5.498504893,190,9-Jul,GAK1 120 to 185 m,After,7/8/2000
5.505672822,191,10-Jul,GAK1 120 to 185 m,After,7/9/2000
5.512061711,192,11-Jul,GAK1 120 to 185 m,After,7/10/2000
5.517732955,193,12-Jul,GAK1 120 to 185 m,After,7/11/2000
5.520667929,194,13-Jul,GAK1 120 to 185 m,After,7/12/2000
5.522909091,195,14-Jul,GAK1 120 to 185 m,After,7/13/2000
5.525401831,196,15-Jul,GAK1 120 to 185 m,After,7/14/2000
5.528163984,197,16-Jul,GAK1 120 to 185 m,After,7/15/2000
5.531537405,198,17-Jul,GAK1 120 to 185 m,After,7/16/2000
5.536393939,199,18-Jul,GAK1 120 to 185 m,After,7/17/2000
5.541191761,200,19-Jul,GAK1 120 to 185 m,After,7/18/2000
5.544951073,201,20-Jul,GAK1 120 to 185 m,After,7/19/2000
5.549262153,202,21-Jul,GAK1 120 to 185 m,After,7/20/2000
5.554200442,203,22-Jul,GAK1 120 to 185 m,After,7/21/2000
5.558861269,204,23-Jul,GAK1 120 to 185 m,After,7/22/2000
5.562991162,205,24-Jul,GAK1 120 to 185 m,After,7/23/2000
5.566275568,206,25-Jul,GAK1 120 to 185 m,After,7/24/2000
5.569352431,207,26-Jul,GAK1 120 to 185 m,After,7/25/2000
5.571660985,208,27-Jul,GAK1 120 to 185 m,After,7/26/2000
5.573259785,209,28-Jul,GAK1 120 to 185 m,After,7/27/2000
5.574458176,210,29-Jul,GAK1 120 to 185 m,After,7/28/2000
5.577240372,211,30-Jul,GAK1 120 to 185 m,After,7/29/2000
5.579955966,212,31-Jul,GAK1 120 to 185 m,After,7/30/2000
5.582147569,213,1-Aug,GAK1 120 to 185 m,After,7/31/2000
5.584541824,214,2-Aug,GAK1 120 to 185 m,After,8/1/2000
5.587172348,215,3-Aug,GAK1 120 to 185 m,After,8/2/2000
5.591273674,216,4-Aug,GAK1 120 to 185 m,After,8/3/2000
5.595765309,217,5-Aug,GAK1 120 to 185 m,After,8/4/2000
5.600398516,218,6-Aug,GAK1 120 to 185 m,After,8/5/2000
5.604893624,219,7-Aug,GAK1 120 to 185 m,After,8/6/2000
5.60892661,220,8-Aug,GAK1 120 to 185 m,After,8/7/2000
5.611481218,221,9-Aug,GAK1 120 to 185 m,After,8/8/2000
5.613052399,222,10-Aug,GAK1 120 to 185 m,After,8/9/2000
5.615532828,223,11-Aug,GAK1 120 to 185 m,After,8/10/2000
5.617373895,224,12-Aug,GAK1 120 to 185 m,After,8/11/2000
5.618734691,225,13-Aug,GAK1 120 to 185 m,After,8/12/2000
5.619500473,226,14-Aug,GAK1 120 to 185 m,After,8/13/2000
5.62143024,227,15-Aug,GAK1 120 to 185 m,After,8/14/2000
5.623501263,228,16-Aug,GAK1 120 to 185 m,After,8/15/2000
5.62512863,229,17-Aug,GAK1 120 to 185 m,After,8/16/2000
5.627391414,230,18-Aug,GAK1 120 to 185 m,After,8/17/2000
5.629287721,231,19-Aug,GAK1 120 to 185 m,After,8/18/2000
5.63126673,232,20-Aug,GAK1 120 to 185 m,After,8/19/2000
5.633038194,233,21-Aug,GAK1 120 to 185 m,After,8/20/2000
5.634528251,234,22-Aug,GAK1 120 to 185 m,After,8/21/2000
5.636557292,235,23-Aug,GAK1 120 to 185 m,After,8/22/2000
5.638388889,236,24-Aug,GAK1 120 to 185 m,After,8/23/2000
5.64011048,237,25-Aug,GAK1 120 to 185 m,After,8/24/2000
5.641325758,238,26-Aug,GAK1 120 to 185 m,After,8/25/2000
5.643120265,239,27-Aug,GAK1 120 to 185 m,After,8/26/2000
5.644853693,240,28-Aug,GAK1 120 to 185 m,After,8/27/2000
5.64709959,241,29-Aug,GAK1 120 to 185 m,After,8/28/2000
5.648023832,242,30-Aug,GAK1 120 to 185 m,After,8/29/2000
5.649387311,243,31-Aug,GAK1 120 to 185 m,After,8/30/2000
5.651883049,244,1-Sep,GAK1 120 to 185 m,After,8/31/2000
5.6536744,245,2-Sep,GAK1 120 to 185 m,After,9/1/2000
5.654678977,246,3-Sep,GAK1 120 to 185 m,After,9/2/2000
5.655410827,247,4-Sep,GAK1 120 to 185 m,After,9/3/2000
5.658520518,248,5-Sep,GAK1 120 to 185 m,After,9/4/2000
5.660622475,249,6-Sep,GAK1 120 to 185 m,After,9/5/2000
5.663008049,250,7-Sep,GAK1 120 to 185 m,After,9/6/2000
5.667294823,251,8-Sep,GAK1 120 to 185 m,After,9/7/2000
5.669067077,252,9-Sep,GAK1 120 to 185 m,After,9/8/2000
5.67135464,253,10-Sep,GAK1 120 to 185 m,After,9/9/2000
5.674552557,254,11-Sep,GAK1 120 to 185 m,After,9/10/2000
5.676907039,255,12-Sep,GAK1 120 to 185 m,After,9/11/2000
5.678835069,256,13-Sep,GAK1 120 to 185 m,After,9/12/2000
5.681801926,257,14-Sep,GAK1 120 to 185 m,After,9/13/2000
5.684616635,258,15-Sep,GAK1 120 to 185 m,After,9/14/2000
5.687333649,259,16-Sep,GAK1 120 to 185 m,After,9/15/2000
5.691128946,260,17-Sep,GAK1 120 to 185 m,After,9/16/2000
5.696060764,261,18-Sep,GAK1 120 to 185 m,After,9/17/2000
5.700047348,262,19-Sep,GAK1 120 to 185 m,After,9/18/2000
5.704120423,263,20-Sep,GAK1 120 to 185 m,After,9/19/2000
5.708172348,264,21-Sep,GAK1 120 to 185 m,After,9/20/2000
5.711998106,265,22-Sep,GAK1 120 to 185 m,After,9/21/2000
5.714820076,266,23-Sep,GAK1 120 to 185 m,After,9/22/2000
5.720453441,267,24-Sep,GAK1 120 to 185 m,After,9/23/2000
5.725666509,268,25-Sep,GAK1 120 to 185 m,After,9/24/2000
5.733584912,269,26-Sep,GAK1 120 to 185 m,After,9/25/2000
5.740507891,270,27-Sep,GAK1 120 to 185 m,After,9/26/2000
5.747258049,271,28-Sep,GAK1 120 to 185 m,After,9/27/2000
5.753407986,272,29-Sep,GAK1 120 to 185 m,After,9/28/2000
5.759573864,273,30-Sep,GAK1 120 to 185 m,After,9/29/2000
5.767938605,274,1-Oct,GAK1 120 to 185 m,After,9/30/2000
5.775687184,275,2-Oct,GAK1 120 to 185 m,After,10/1/2000
5.783142519,276,3-Oct,GAK1 120 to 185 m,After,10/2/2000
5.791365057,277,4-Oct,GAK1 120 to 185 m,After,10/3/2000
5.800882418,278,5-Oct,GAK1 120 to 185 m,After,10/4/2000
5.807820549,279,6-Oct,GAK1 120 to 185 m,After,10/5/2000
5.816964646,280,7-Oct,GAK1 120 to 185 m,After,10/6/2000
5.824831597,281,8-Oct,GAK1 120 to 185 m,After,10/7/2000
5.830713226,282,9-Oct,GAK1 120 to 185 m,After,10/8/2000
5.83750584,283,10-Oct,GAK1 120 to 185 m,After,10/9/2000
5.844513731,284,11-Oct,GAK1 120 to 185 m,After,10/10/2000
5.850992109,285,12-Oct,GAK1 120 to 185 m,After,10/11/2000
5.859527462,286,13-Oct,GAK1 120 to 185 m,After,10/12/2000
5.868504419,287,14-Oct,GAK1 120 to 185 m,After,10/13/2000
5.879129104,288,15-Oct,GAK1 120 to 185 m,After,10/14/2000
5.894896622,289,16-Oct,GAK1 120 to 185 m,After,10/15/2000
5.907133681,290,17-Oct,GAK1 120 to 185 m,After,10/16/2000
5.916214962,291,18-Oct,GAK1 120 to 185 m,After,10/17/2000
5.924477746,292,19-Oct,GAK1 120 to 185 m,After,10/18/2000
5.944088857,293,20-Oct,GAK1 120 to 185 m,After,10/19/2000
5.957659091,294,21-Oct,GAK1 120 to 185 m,After,10/20/2000
5.98356471,295,22-Oct,GAK1 120 to 185 m,After,10/21/2000
6.003886521,296,23-Oct,GAK1 120 to 185 m,After,10/22/2000
6.022734533,297,24-Oct,GAK1 120 to 185 m,After,10/23/2000
6.045598485,298,25-Oct,GAK1 120 to 185 m,After,10/24/2000
6.061805398,299,26-Oct,GAK1 120 to 185 m,After,10/25/2000
6.076607639,300,27-Oct,GAK1 120 to 185 m,After,10/26/2000
6.089640152,301,28-Oct,GAK1 120 to 185 m,After,10/27/2000
6.09852983,302,29-Oct,GAK1 120 to 185 m,After,10/28/2000
6.110697128,303,30-Oct,GAK1 120 to 185 m,After,10/29/2000
6.127338384,304,31-Oct,GAK1 120 to 185 m,After,10/30/2000
6.14425726,305,1-Nov,GAK1 120 to 185 m,After,10/31/2000
6.169854167,306,2-Nov,GAK1 120 to 185 m,After,11/1/2000
6.212546402,307,3-Nov,GAK1 120 to 185 m,After,11/2/2000
6.251765941,308,4-Nov,GAK1 120 to 185 m,After,11/3/2000
6.294348801,309,5-Nov,GAK1 120 to 185 m,After,11/4/2000
6.338146307,310,6-Nov,GAK1 120 to 185 m,After,11/5/2000
6.375585227,311,7-Nov,GAK1 120 to 185 m,After,11/6/2000
6.414894571,312,8-Nov,GAK1 120 to 185 m,After,11/7/2000
6.449782513,313,9-Nov,GAK1 120 to 185 m,After,11/8/2000
6.489858586,314,10-Nov,GAK1 120 to 185 m,After,11/9/2000
6.534161616,315,11-Nov,GAK1 120 to 185 m,After,11/10/2000
6.582328283,316,12-Nov,GAK1 120 to 185 m,After,11/11/2000
6.615299874,317,13-Nov,GAK1 120 to 185 m,After,11/12/2000
6.645465909,318,14-Nov,GAK1 120 to 185 m,After,11/13/2000
6.67594334,319,15-Nov,GAK1 120 to 185 m,After,11/14/2000
6.690067551,320,16-Nov,GAK1 120 to 185 m,After,11/15/2000
6.712213857,321,17-Nov,GAK1 120 to 185 m,After,11/16/2000
6.728128472,322,18-Nov,GAK1 120 to 185 m,After,11/17/2000
6.743785669,323,19-Nov,GAK1 120 to 185 m,After,11/18/2000
6.766295139,324,20-Nov,GAK1 120 to 185 m,After,11/19/2000
6.795349905,325,21-Nov,GAK1 120 to 185 m,After,11/20/2000
6.814589489,326,22-Nov,GAK1 120 to 185 m,After,11/21/2000
6.844827967,327,23-Nov,GAK1 120 to 185 m,After,11/22/2000
6.861614741,328,24-Nov,GAK1 120 to 185 m,After,11/23/2000
6.86261553,329,25-Nov,GAK1 120 to 185 m,After,11/24/2000
6.871205335,330,26-Nov,GAK1 120 to 185 m,After,11/25/2000
6.876646622,331,27-Nov,GAK1 120 to 185 m,After,11/26/2000
6.890245107,332,28-Nov,GAK1 120 to 185 m,After,11/27/2000
6.898458965,333,29-Nov,GAK1 120 to 185 m,After,11/28/2000
6.901831124,334,30-Nov,GAK1 120 to 185 m,After,11/29/2000
6.924582544,335,1-Dec,GAK1 120 to 185 m,After,11/30/2000
6.947357165,336,2-Dec,GAK1 120 to 185 m,After,12/1/2000
6.948697601,337,3-Dec,GAK1 120 to 185 m,After,12/2/2000
6.953385259,338,4-Dec,GAK1 120 to 185 m,After,12/3/2000
6.954937816,339,5-Dec,GAK1 120 to 185 m,After,12/4/2000
6.972663194,340,6-Dec,GAK1 120 to 185 m,After,12/5/2000
6.99146149,341,7-Dec,GAK1 120 to 185 m,After,12/6/2000
7.021717803,342,8-Dec,GAK1 120 to 185 m,After,12/7/2000
7.039446654,343,9-Dec,GAK1 120 to 185 m,After,12/8/2000
7.0677006,344,10-Dec,GAK1 120 to 185 m,After,12/9/2000
7.095161932,345,11-Dec,GAK1 120 to 185 m,After,12/10/2000
7.121986111,346,12-Dec,GAK1 120 to 185 m,After,12/11/2000
7.141600537,347,13-Dec,GAK1 120 to 185 m,After,12/12/2000
7.168654356,348,14-Dec,GAK1 120 to 185 m,After,12/13/2000
7.186029356,349,15-Dec,GAK1 120 to 185 m,After,12/14/2000
7.206810133,350,16-Dec,GAK1 120 to 185 m,After,12/15/2000
7.225831913,351,17-Dec,GAK1 120 to 185 m,After,12/16/2000
7.238283775,352,18-Dec,GAK1 120 to 185 m,After,12/17/2000
7.246853693,353,19-Dec,GAK1 120 to 185 m,After,12/18/2000
7.229303188,354,20-Dec,GAK1 120 to 185 m,After,12/19/2000
7.21567298,355,21-Dec,GAK1 120 to 185 m,After,12/20/2000
7.206809659,356,22-Dec,GAK1 120 to 185 m,After,12/21/2000
7.185142203,357,23-Dec,GAK1 120 to 185 m,After,12/22/2000
7.16342803,358,24-Dec,GAK1 120 to 185 m,After,12/23/2000
7.153979482,359,25-Dec,GAK1 120 to 185 m,After,12/24/2000
7.145749527,360,26-Dec,GAK1 120 to 185 m,After,12/25/2000
7.138366793,361,27-Dec,GAK1 120 to 185 m,After,12/26/2000
7.126070076,362,28-Dec,GAK1 120 to 185 m,After,12/27/2000
7.108858428,363,29-Dec,GAK1 120 to 185 m,After,12/28/2000
7.081796086,364,30-Dec,GAK1 120 to 185 m,After,12/29/2000
7.069614741,365,31-Dec,GAK1 120 to 185 m,After,12/30/2000
6.197690602,1,1-Jan,GAK1 190 to 250 m,After,1/1/2000
6.204329546,2,2-Jan,GAK1 190 to 250 m,After,1/2/2000
6.217252558,3,3-Jan,GAK1 190 to 250 m,After,1/3/2000
6.234261851,4,4-Jan,GAK1 190 to 250 m,After,1/4/2000
6.249249207,5,5-Jan,GAK1 190 to 250 m,After,1/5/2000
6.262402306,6,6-Jan,GAK1 190 to 250 m,After,1/6/2000
6.277604678,7,7-Jan,GAK1 190 to 250 m,After,1/7/2000
6.289675518,8,8-Jan,GAK1 190 to 250 m,After,1/8/2000
6.302657896,9,9-Jan,GAK1 190 to 250 m,After,1/9/2000
6.319287279,10,10-Jan,GAK1 190 to 250 m,After,1/10/2000
6.333312516,11,11-Jan,GAK1 190 to 250 m,After,1/11/2000
6.352362491,12,12-Jan,GAK1 190 to 250 m,After,1/12/2000
6.367752138,13,13-Jan,GAK1 190 to 250 m,After,1/13/2000
6.378036658,14,14-Jan,GAK1 190 to 250 m,After,1/14/2000
6.382930723,15,15-Jan,GAK1 190 to 250 m,After,1/15/2000
6.382318034,16,16-Jan,GAK1 190 to 250 m,After,1/16/2000
6.383573456,17,17-Jan,GAK1 190 to 250 m,After,1/17/2000
6.383235473,18,18-Jan,GAK1 190 to 250 m,After,1/18/2000
6.382452744,19,19-Jan,GAK1 190 to 250 m,After,1/19/2000
6.389964572,20,20-Jan,GAK1 190 to 250 m,After,1/20/2000
6.388469195,21,21-Jan,GAK1 190 to 250 m,After,1/21/2000
6.38669633,22,22-Jan,GAK1 190 to 250 m,After,1/22/2000
6.386117416,23,23-Jan,GAK1 190 to 250 m,After,1/23/2000
6.386661743,24,24-Jan,GAK1 190 to 250 m,After,1/24/2000
6.380259108,25,25-Jan,GAK1 190 to 250 m,After,1/25/2000
6.363522618,26,26-Jan,GAK1 190 to 250 m,After,1/26/2000
6.349591968,27,27-Jan,GAK1 190 to 250 m,After,1/27/2000
6.336047929,28,28-Jan,GAK1 190 to 250 m,After,1/28/2000
6.323401981,29,29-Jan,GAK1 190 to 250 m,After,1/29/2000
6.306524638,30,30-Jan,GAK1 190 to 250 m,After,1/30/2000
6.287846474,31,31-Jan,GAK1 190 to 250 m,After,1/31/2000
6.267656958,32,1-Feb,GAK1 190 to 250 m,After,2/1/2000
6.252315355,33,2-Feb,GAK1 190 to 250 m,After,2/2/2000
6.231496756,34,3-Feb,GAK1 190 to 250 m,After,2/3/2000
6.21374621,35,4-Feb,GAK1 190 to 250 m,After,2/4/2000
6.199682188,36,5-Feb,GAK1 190 to 250 m,After,2/5/2000
6.186858121,37,6-Feb,GAK1 190 to 250 m,After,2/6/2000
6.171908466,38,7-Feb,GAK1 190 to 250 m,After,2/7/2000
6.155282379,39,8-Feb,GAK1 190 to 250 m,After,2/8/2000
6.138674871,40,9-Feb,GAK1 190 to 250 m,After,2/9/2000
6.121702065,41,10-Feb,GAK1 190 to 250 m,After,2/10/2000
6.103429835,42,11-Feb,GAK1 190 to 250 m,After,2/11/2000
6.087861013,43,12-Feb,GAK1 190 to 250 m,After,2/12/2000
6.074757774,44,13-Feb,GAK1 190 to 250 m,After,2/13/2000
6.061287998,45,14-Feb,GAK1 190 to 250 m,After,2/14/2000
6.049250615,46,15-Feb,GAK1 190 to 250 m,After,2/15/2000
6.038536536,47,16-Feb,GAK1 190 to 250 m,After,2/16/2000
6.03579449,48,17-Feb,GAK1 190 to 250 m,After,2/17/2000
