avg.22.temp,doy,month.day,depth,HW,dummy_date
7.53271656,25,25-Jan,GAK1 120 to 185 m,During,1/25/2000
7.507226148,26,26-Jan,GAK1 120 to 185 m,During,1/26/2000
7.475954841,27,27-Jan,GAK1 120 to 185 m,During,1/27/2000
7.440691347,28,28-Jan,GAK1 120 to 185 m,During,1/28/2000
7.406793857,29,29-Jan,GAK1 120 to 185 m,During,1/29/2000
7.372890092,30,30-Jan,GAK1 120 to 185 m,During,1/30/2000
7.343306108,31,31-Jan,GAK1 120 to 185 m,During,1/31/2000
7.442692235,335,1-Dec,GAK1 120 to 185 m,During,11/30/2000
7.476868726,336,2-Dec,GAK1 120 to 185 m,During,12/1/2000
7.513010062,337,3-Dec,GAK1 120 to 185 m,During,12/2/2000
7.538784446,338,4-Dec,GAK1 120 to 185 m,During,12/3/2000
7.568605232,339,5-Dec,GAK1 120 to 185 m,During,12/4/2000
7.588272254,340,6-Dec,GAK1 120 to 185 m,During,12/5/2000
7.602065696,341,7-Dec,GAK1 120 to 185 m,During,12/6/2000
7.607517045,342,8-Dec,GAK1 120 to 185 m,During,12/7/2000
7.622430516,343,9-Dec,GAK1 120 to 185 m,During,12/8/2000
7.641854877,344,10-Dec,GAK1 120 to 185 m,During,12/9/2000
7.670286103,345,11-Dec,GAK1 120 to 185 m,During,12/10/2000
7.699204427,346,12-Dec,GAK1 120 to 185 m,During,12/11/2000
7.722268348,347,13-Dec,GAK1 120 to 185 m,During,12/12/2000
7.747477391,348,14-Dec,GAK1 120 to 185 m,During,12/13/2000
7.771582741,349,15-Dec,GAK1 120 to 185 m,During,12/14/2000
7.799176373,350,16-Dec,GAK1 120 to 185 m,During,12/15/2000
7.819087121,351,17-Dec,GAK1 120 to 185 m,During,12/16/2000
7.840015033,352,18-Dec,GAK1 120 to 185 m,During,12/17/2000
7.85401089,353,19-Dec,GAK1 120 to 185 m,During,12/18/2000
7.854740885,354,20-Dec,GAK1 120 to 185 m,During,12/19/2000
7.844416667,355,21-Dec,GAK1 120 to 185 m,During,12/20/2000
7.83597964,356,22-Dec,GAK1 120 to 185 m,During,12/21/2000
7.831245384,357,23-Dec,GAK1 120 to 185 m,During,12/22/2000
7.823768939,358,24-Dec,GAK1 120 to 185 m,During,12/23/2000
7.807769768,359,25-Dec,GAK1 120 to 185 m,During,12/24/2000
7.796451823,360,26-Dec,GAK1 120 to 185 m,During,12/25/2000
7.780793561,361,27-Dec,GAK1 120 to 185 m,During,12/26/2000
7.76780303,362,28-Dec,GAK1 120 to 185 m,During,12/27/2000
7.759243845,363,29-Dec,GAK1 120 to 185 m,During,12/28/2000
7.746374171,364,30-Dec,GAK1 120 to 185 m,During,12/29/2000
7.730051847,365,31-Dec,GAK1 120 to 185 m,During,12/30/2000
7.315159851,32,1-Feb,GAK1 120 to 185 m,During,2/1/2000
7.285900283,33,2-Feb,GAK1 120 to 185 m,During,2/2/2000
7.258341588,34,3-Feb,GAK1 120 to 185 m,During,2/3/2000
7.230253178,35,4-Feb,GAK1 120 to 185 m,During,2/4/2000
7.197752301,36,5-Feb,GAK1 120 to 185 m,During,2/5/2000
7.166959516,37,6-Feb,GAK1 120 to 185 m,During,2/6/2000
7.138435136,38,7-Feb,GAK1 120 to 185 m,During,2/7/2000
7.110838131,39,8-Feb,GAK1 120 to 185 m,During,2/8/2000
7.093345585,40,9-Feb,GAK1 120 to 185 m,During,2/9/2000
7.080910624,41,10-Feb,GAK1 120 to 185 m,During,2/10/2000
7.069083258,42,11-Feb,GAK1 120 to 185 m,During,2/11/2000
7.059579576,43,12-Feb,GAK1 120 to 185 m,During,2/12/2000
7.045881229,44,13-Feb,GAK1 120 to 185 m,During,2/13/2000
7.03323366,45,14-Feb,GAK1 120 to 185 m,During,2/14/2000
7.017334667,46,15-Feb,GAK1 120 to 185 m,During,2/15/2000
6.991570791,47,16-Feb,GAK1 120 to 185 m,During,2/16/2000
6.971452923,48,17-Feb,GAK1 120 to 185 m,During,2/17/2000
6.953491834,49,18-Feb,GAK1 120 to 185 m,During,2/18/2000
6.933236412,50,19-Feb,GAK1 120 to 185 m,During,2/19/2000
6.915322488,51,20-Feb,GAK1 120 to 185 m,During,2/20/2000
6.901042912,52,21-Feb,GAK1 120 to 185 m,During,2/21/2000
6.883074385,53,22-Feb,GAK1 120 to 185 m,During,2/22/2000
6.858510451,54,23-Feb,GAK1 120 to 185 m,During,2/23/2000
6.832429886,55,24-Feb,GAK1 120 to 185 m,During,2/24/2000
6.808040549,56,25-Feb,GAK1 120 to 185 m,During,2/25/2000
6.786449035,57,26-Feb,GAK1 120 to 185 m,During,2/26/2000
6.767883266,58,27-Feb,GAK1 120 to 185 m,During,2/27/2000
6.746840757,59,28-Feb,GAK1 120 to 185 m,During,2/28/2000
6.727403219,60,1-Mar,GAK1 120 to 185 m,During,2/29/2000
6.706258989,61,2-Mar,GAK1 120 to 185 m,During,3/1/2000
6.684211502,62,3-Mar,GAK1 120 to 185 m,During,3/2/2000
6.661509201,63,4-Mar,GAK1 120 to 185 m,During,3/3/2000
6.636671622,64,5-Mar,GAK1 120 to 185 m,During,3/4/2000
6.612645888,65,6-Mar,GAK1 120 to 185 m,During,3/5/2000
6.59219816,66,7-Mar,GAK1 120 to 185 m,During,3/6/2000
6.574007966,67,8-Mar,GAK1 120 to 185 m,During,3/7/2000
6.561025137,68,9-Mar,GAK1 120 to 185 m,During,3/8/2000
6.555241172,69,10-Mar,GAK1 120 to 185 m,During,3/9/2000
6.54575102,70,11-Mar,GAK1 120 to 185 m,During,3/10/2000
6.538404011,71,12-Mar,GAK1 120 to 185 m,During,3/11/2000
6.538083693,72,13-Mar,GAK1 120 to 185 m,During,3/12/2000
6.532876372,73,14-Mar,GAK1 120 to 185 m,During,3/13/2000
6.523419082,74,15-Mar,GAK1 120 to 185 m,During,3/14/2000
6.509473795,75,16-Mar,GAK1 120 to 185 m,During,3/15/2000
6.493319547,76,17-Mar,GAK1 120 to 185 m,During,3/16/2000
6.475297453,77,18-Mar,GAK1 120 to 185 m,During,3/17/2000
6.453178587,78,19-Mar,GAK1 120 to 185 m,During,3/18/2000
6.426811846,79,20-Mar,GAK1 120 to 185 m,During,3/19/2000
6.398195674,80,21-Mar,GAK1 120 to 185 m,During,3/20/2000
6.375226384,81,22-Mar,GAK1 120 to 185 m,During,3/21/2000
6.353278104,82,23-Mar,GAK1 120 to 185 m,During,3/22/2000
6.329339064,83,24-Mar,GAK1 120 to 185 m,During,3/23/2000
6.306877032,84,25-Mar,GAK1 120 to 185 m,During,3/24/2000
6.289532276,85,26-Mar,GAK1 120 to 185 m,During,3/25/2000
6.270177529,86,27-Mar,GAK1 120 to 185 m,During,3/26/2000
6.249623768,87,28-Mar,GAK1 120 to 185 m,During,3/27/2000
6.228119575,88,29-Mar,GAK1 120 to 185 m,During,3/28/2000
6.207769067,89,30-Mar,GAK1 120 to 185 m,During,3/29/2000
6.184018267,90,31-Mar,GAK1 120 to 185 m,During,3/30/2000
6.160287749,91,1-Apr,GAK1 120 to 185 m,During,3/31/2000
6.139244534,92,2-Apr,GAK1 120 to 185 m,During,4/1/2000
6.11824384,93,3-Apr,GAK1 120 to 185 m,During,4/2/2000
6.099415356,94,4-Apr,GAK1 120 to 185 m,During,4/3/2000
6.080373686,95,5-Apr,GAK1 120 to 185 m,During,4/4/2000
6.066237318,96,6-Apr,GAK1 120 to 185 m,During,4/5/2000
6.05502176,97,7-Apr,GAK1 120 to 185 m,During,4/6/2000
6.04561527,98,8-Apr,GAK1 120 to 185 m,During,4/7/2000
6.040721682,99,9-Apr,GAK1 120 to 185 m,During,4/8/2000
6.036476176,100,10-Apr,GAK1 120 to 185 m,During,4/9/2000
6.033625675,101,11-Apr,GAK1 120 to 185 m,During,4/10/2000
6.034296836,102,12-Apr,GAK1 120 to 185 m,During,4/11/2000
6.029183788,103,13-Apr,GAK1 120 to 185 m,During,4/12/2000
6.024912403,104,14-Apr,GAK1 120 to 185 m,During,4/13/2000
6.020887085,105,15-Apr,GAK1 120 to 185 m,During,4/14/2000
6.019815339,106,16-Apr,GAK1 120 to 185 m,During,4/15/2000
6.016808671,107,17-Apr,GAK1 120 to 185 m,During,4/16/2000
6.013802686,108,18-Apr,GAK1 120 to 185 m,During,4/17/2000
6.006738672,109,19-Apr,GAK1 120 to 185 m,During,4/18/2000
6.000599348,110,20-Apr,GAK1 120 to 185 m,During,4/19/2000
5.992382937,111,21-Apr,GAK1 120 to 185 m,During,4/20/2000
5.987389511,112,22-Apr,GAK1 120 to 185 m,During,4/21/2000
5.988560368,113,23-Apr,GAK1 120 to 185 m,During,4/22/2000
5.989125845,114,24-Apr,GAK1 120 to 185 m,During,4/23/2000
5.990812263,115,25-Apr,GAK1 120 to 185 m,During,4/24/2000
5.993590273,116,26-Apr,GAK1 120 to 185 m,During,4/25/2000
5.994849081,117,27-Apr,GAK1 120 to 185 m,During,4/26/2000
5.995547374,118,28-Apr,GAK1 120 to 185 m,During,4/27/2000
5.99543822,119,29-Apr,GAK1 120 to 185 m,During,4/28/2000
5.996395101,120,30-Apr,GAK1 120 to 185 m,During,4/29/2000
5.999190142,121,1-May,GAK1 120 to 185 m,During,4/30/2000
6.007288304,122,2-May,GAK1 120 to 185 m,During,5/1/2000
6.01865242,123,3-May,GAK1 120 to 185 m,During,5/2/2000
6.027110615,124,4-May,GAK1 120 to 185 m,During,5/3/2000
6.039366486,125,5-May,GAK1 120 to 185 m,During,5/4/2000
6.050709999,126,6-May,GAK1 120 to 185 m,During,5/5/2000
6.058094232,127,7-May,GAK1 120 to 185 m,During,5/6/2000
6.063521316,128,8-May,GAK1 120 to 185 m,During,5/7/2000
6.068204317,129,9-May,GAK1 120 to 185 m,During,5/8/2000
6.07730221,130,10-May,GAK1 120 to 185 m,During,5/9/2000
6.091556235,131,11-May,GAK1 120 to 185 m,During,5/10/2000
6.104741368,132,12-May,GAK1 120 to 185 m,During,5/11/2000
6.121091391,133,13-May,GAK1 120 to 185 m,During,5/12/2000
6.137125245,134,14-May,GAK1 120 to 185 m,During,5/13/2000
6.149957384,135,15-May,GAK1 120 to 185 m,During,5/14/2000
6.162385052,136,16-May,GAK1 120 to 185 m,During,5/15/2000
6.172501411,137,17-May,GAK1 120 to 185 m,During,5/16/2000
6.18172963,138,18-May,GAK1 120 to 185 m,During,5/17/2000
6.193438556,139,19-May,GAK1 120 to 185 m,During,5/18/2000
6.206522481,140,20-May,GAK1 120 to 185 m,During,5/19/2000
6.2208808,141,21-May,GAK1 120 to 185 m,During,5/20/2000
6.235144295,142,22-May,GAK1 120 to 185 m,During,5/21/2000
6.248652817,143,23-May,GAK1 120 to 185 m,During,5/22/2000
6.257820904,144,24-May,GAK1 120 to 185 m,During,5/23/2000
6.262801255,145,25-May,GAK1 120 to 185 m,During,5/24/2000
6.269582505,146,26-May,GAK1 120 to 185 m,During,5/25/2000
6.273231889,147,27-May,GAK1 120 to 185 m,During,5/26/2000
6.278486475,148,28-May,GAK1 120 to 185 m,During,5/27/2000
6.286522386,149,29-May,GAK1 120 to 185 m,During,5/28/2000
6.293743858,150,30-May,GAK1 120 to 185 m,During,5/29/2000
6.30038034,151,31-May,GAK1 120 to 185 m,During,5/30/2000
6.303970066,152,1-Jun,GAK1 120 to 185 m,During,5/31/2000
6.306298546,153,2-Jun,GAK1 120 to 185 m,During,6/1/2000
6.313311803,154,3-Jun,GAK1 120 to 185 m,During,6/2/2000
6.316894782,155,4-Jun,GAK1 120 to 185 m,During,6/3/2000
6.320939526,156,5-Jun,GAK1 120 to 185 m,During,6/4/2000
6.325299138,157,6-Jun,GAK1 120 to 185 m,During,6/5/2000
6.328388508,158,7-Jun,GAK1 120 to 185 m,During,6/6/2000
6.331851221,159,8-Jun,GAK1 120 to 185 m,During,6/7/2000
6.33157802,160,9-Jun,GAK1 120 to 185 m,During,6/8/2000
6.330175558,161,10-Jun,GAK1 120 to 185 m,During,6/9/2000
6.329830151,162,11-Jun,GAK1 120 to 185 m,During,6/10/2000
6.33238543,163,12-Jun,GAK1 120 to 185 m,During,6/11/2000
6.335670468,164,13-Jun,GAK1 120 to 185 m,During,6/12/2000
6.339090686,165,14-Jun,GAK1 120 to 185 m,During,6/13/2000
6.343026292,166,15-Jun,GAK1 120 to 185 m,During,6/14/2000
6.3505315,167,16-Jun,GAK1 120 to 185 m,During,6/15/2000
6.355531027,168,17-Jun,GAK1 120 to 185 m,During,6/16/2000
6.360601931,169,18-Jun,GAK1 120 to 185 m,During,6/17/2000
6.364147771,170,19-Jun,GAK1 120 to 185 m,During,6/18/2000
6.36726456,171,20-Jun,GAK1 120 to 185 m,During,6/19/2000
6.370613755,172,21-Jun,GAK1 120 to 185 m,During,6/20/2000
6.374563329,173,22-Jun,GAK1 120 to 185 m,During,6/21/2000
6.379195431,174,23-Jun,GAK1 120 to 185 m,During,6/22/2000
6.38477758,175,24-Jun,GAK1 120 to 185 m,During,6/23/2000
6.387547704,176,25-Jun,GAK1 120 to 185 m,During,6/24/2000
6.390936553,177,26-Jun,GAK1 120 to 185 m,During,6/25/2000
6.39254581,178,27-Jun,GAK1 120 to 185 m,During,6/26/2000
6.391876776,179,28-Jun,GAK1 120 to 185 m,During,6/27/2000
6.391674834,180,29-Jun,GAK1 120 to 185 m,During,6/28/2000
6.391004616,181,30-Jun,GAK1 120 to 185 m,During,6/29/2000
6.393360677,182,1-Jul,GAK1 120 to 185 m,During,6/30/2000
6.395649976,183,2-Jul,GAK1 120 to 185 m,During,7/1/2000
6.39562429,184,3-Jul,GAK1 120 to 185 m,During,7/2/2000
6.395004616,185,4-Jul,GAK1 120 to 185 m,During,7/3/2000
6.394581203,186,5-Jul,GAK1 120 to 185 m,During,7/4/2000
6.392296875,187,6-Jul,GAK1 120 to 185 m,During,7/5/2000
6.38984813,188,7-Jul,GAK1 120 to 185 m,During,7/6/2000
6.384436908,189,8-Jul,GAK1 120 to 185 m,During,7/7/2000
6.379989347,190,9-Jul,GAK1 120 to 185 m,During,7/8/2000
6.376571615,191,10-Jul,GAK1 120 to 185 m,During,7/9/2000
6.372892874,192,11-Jul,GAK1 120 to 185 m,During,7/10/2000
6.369916075,193,12-Jul,GAK1 120 to 185 m,During,7/11/2000
6.36724929,194,13-Jul,GAK1 120 to 185 m,During,7/12/2000
6.363838778,195,14-Jul,GAK1 120 to 185 m,During,7/13/2000
6.361098958,196,15-Jul,GAK1 120 to 185 m,During,7/14/2000
6.356108665,197,16-Jul,GAK1 120 to 185 m,During,7/15/2000
6.35116643,198,17-Jul,GAK1 120 to 185 m,During,7/16/2000
6.348160038,199,18-Jul,GAK1 120 to 185 m,During,7/17/2000
6.344979403,200,19-Jul,GAK1 120 to 185 m,During,7/18/2000
6.34237867,201,20-Jul,GAK1 120 to 185 m,During,7/19/2000
6.339518229,202,21-Jul,GAK1 120 to 185 m,During,7/20/2000
6.338146899,203,22-Jul,GAK1 120 to 185 m,During,7/21/2000
6.336882339,204,23-Jul,GAK1 120 to 185 m,During,7/22/2000
6.335167377,205,24-Jul,GAK1 120 to 185 m,During,7/23/2000
6.333389441,206,25-Jul,GAK1 120 to 185 m,During,7/24/2000
6.328898556,207,26-Jul,GAK1 120 to 185 m,During,7/25/2000
6.324535275,208,27-Jul,GAK1 120 to 185 m,During,7/26/2000
6.322623935,209,28-Jul,GAK1 120 to 185 m,During,7/27/2000
6.322903764,210,29-Jul,GAK1 120 to 185 m,During,7/28/2000
6.32342223,211,30-Jul,GAK1 120 to 185 m,During,7/29/2000
6.324205966,212,31-Jul,GAK1 120 to 185 m,During,7/30/2000
6.324976089,213,1-Aug,GAK1 120 to 185 m,During,7/31/2000
6.327279948,214,2-Aug,GAK1 120 to 185 m,During,8/1/2000
6.329314039,215,3-Aug,GAK1 120 to 185 m,During,8/2/2000
6.329365649,216,4-Aug,GAK1 120 to 185 m,During,8/3/2000
6.329978812,217,5-Aug,GAK1 120 to 185 m,During,8/4/2000
6.329931818,218,6-Aug,GAK1 120 to 185 m,During,8/5/2000
6.330929096,219,7-Aug,GAK1 120 to 185 m,During,8/6/2000
6.330851681,220,8-Aug,GAK1 120 to 185 m,During,8/7/2000
6.329351207,221,9-Aug,GAK1 120 to 185 m,During,8/8/2000
6.327799716,222,10-Aug,GAK1 120 to 185 m,During,8/9/2000
6.325296993,223,11-Aug,GAK1 120 to 185 m,During,8/10/2000
6.322625947,224,12-Aug,GAK1 120 to 185 m,During,8/11/2000
6.319059541,225,13-Aug,GAK1 120 to 185 m,During,8/12/2000
6.315823745,226,14-Aug,GAK1 120 to 185 m,During,8/13/2000
6.314163116,227,15-Aug,GAK1 120 to 185 m,During,8/14/2000
6.313725379,228,16-Aug,GAK1 120 to 185 m,During,8/15/2000
6.316680634,229,17-Aug,GAK1 120 to 185 m,During,8/16/2000
6.319201823,230,18-Aug,GAK1 120 to 185 m,During,8/17/2000
6.31940045,231,19-Aug,GAK1 120 to 185 m,During,8/18/2000
6.318039299,232,20-Aug,GAK1 120 to 185 m,During,8/19/2000
6.317127604,233,21-Aug,GAK1 120 to 185 m,During,8/20/2000
6.315322088,234,22-Aug,GAK1 120 to 185 m,During,8/21/2000
6.313153764,235,23-Aug,GAK1 120 to 185 m,During,8/22/2000
6.31122242,236,24-Aug,GAK1 120 to 185 m,During,8/23/2000
6.310236387,237,25-Aug,GAK1 120 to 185 m,During,8/24/2000
6.312157315,238,26-Aug,GAK1 120 to 185 m,During,8/25/2000
6.311691998,239,27-Aug,GAK1 120 to 185 m,During,8/26/2000
6.309069129,240,28-Aug,GAK1 120 to 185 m,During,8/27/2000
6.305526989,241,29-Aug,GAK1 120 to 185 m,During,8/28/2000
6.304525805,242,30-Aug,GAK1 120 to 185 m,During,8/29/2000
6.304830611,243,31-Aug,GAK1 120 to 185 m,During,8/30/2000
6.30546804,244,1-Sep,GAK1 120 to 185 m,During,8/31/2000
6.309013021,245,2-Sep,GAK1 120 to 185 m,During,9/1/2000
6.311583333,246,3-Sep,GAK1 120 to 185 m,During,9/2/2000
6.311977391,247,4-Sep,GAK1 120 to 185 m,During,9/3/2000
6.312062382,248,5-Sep,GAK1 120 to 185 m,During,9/4/2000
6.312745384,249,6-Sep,GAK1 120 to 185 m,During,9/5/2000
6.313379735,250,7-Sep,GAK1 120 to 185 m,During,9/6/2000
6.311352509,251,8-Sep,GAK1 120 to 185 m,During,9/7/2000
6.308682647,252,9-Sep,GAK1 120 to 185 m,During,9/8/2000
6.305924716,253,10-Sep,GAK1 120 to 185 m,During,9/9/2000
6.30508215,254,11-Sep,GAK1 120 to 185 m,During,9/10/2000
6.304405421,255,12-Sep,GAK1 120 to 185 m,During,9/11/2000
6.304877012,256,13-Sep,GAK1 120 to 185 m,During,9/12/2000
6.306282079,257,14-Sep,GAK1 120 to 185 m,During,9/13/2000
6.306734967,258,15-Sep,GAK1 120 to 185 m,During,9/14/2000
6.307529238,259,16-Sep,GAK1 120 to 185 m,During,9/15/2000
6.307176847,260,17-Sep,GAK1 120 to 185 m,During,9/16/2000
6.308973958,261,18-Sep,GAK1 120 to 185 m,During,9/17/2000
6.310717803,262,19-Sep,GAK1 120 to 185 m,During,9/18/2000
6.314662169,263,20-Sep,GAK1 120 to 185 m,During,9/19/2000
6.316554924,264,21-Sep,GAK1 120 to 185 m,During,9/20/2000
6.317158381,265,22-Sep,GAK1 120 to 185 m,During,9/21/2000
6.319319957,266,23-Sep,GAK1 120 to 185 m,During,9/22/2000
6.323903054,267,24-Sep,GAK1 120 to 185 m,During,9/23/2000
6.331256866,268,25-Sep,GAK1 120 to 185 m,During,9/24/2000
6.34175142,269,26-Sep,GAK1 120 to 185 m,During,9/25/2000
6.351481061,270,27-Sep,GAK1 120 to 185 m,During,9/26/2000
6.356798532,271,28-Sep,GAK1 120 to 185 m,During,9/27/2000
6.359780421,272,29-Sep,GAK1 120 to 185 m,During,9/28/2000
6.362633049,273,30-Sep,GAK1 120 to 185 m,During,9/29/2000
6.365933002,274,1-Oct,GAK1 120 to 185 m,During,9/30/2000
6.371355824,275,2-Oct,GAK1 120 to 185 m,During,10/1/2000
6.377127131,276,3-Oct,GAK1 120 to 185 m,During,10/2/2000
6.382479522,277,4-Oct,GAK1 120 to 185 m,During,10/3/2000
6.387373698,278,5-Oct,GAK1 120 to 185 m,During,10/4/2000
6.392537169,279,6-Oct,GAK1 120 to 185 m,During,10/5/2000
6.402031723,280,7-Oct,GAK1 120 to 185 m,During,10/6/2000
6.408936316,281,8-Oct,GAK1 120 to 185 m,During,10/7/2000
6.417538944,282,9-Oct,GAK1 120 to 185 m,During,10/8/2000
6.426472183,283,10-Oct,GAK1 120 to 185 m,During,10/9/2000
6.433372396,284,11-Oct,GAK1 120 to 185 m,During,10/10/2000
6.443112689,285,12-Oct,GAK1 120 to 185 m,During,10/11/2000
6.454263613,286,13-Oct,GAK1 120 to 185 m,During,10/12/2000
6.46688151,287,14-Oct,GAK1 120 to 185 m,During,10/13/2000
6.480821378,288,15-Oct,GAK1 120 to 185 m,During,10/14/2000
6.494331321,289,16-Oct,GAK1 120 to 185 m,During,10/15/2000
6.507347301,290,17-Oct,GAK1 120 to 185 m,During,10/16/2000
6.52243099,291,18-Oct,GAK1 120 to 185 m,During,10/17/2000
6.534347656,292,19-Oct,GAK1 120 to 185 m,During,10/18/2000
6.54724491,293,20-Oct,GAK1 120 to 185 m,During,10/19/2000
6.5636759,294,21-Oct,GAK1 120 to 185 m,During,10/20/2000
6.5791134,295,22-Oct,GAK1 120 to 185 m,During,10/21/2000
6.590248461,296,23-Oct,GAK1 120 to 185 m,During,10/22/2000
6.601356061,297,24-Oct,GAK1 120 to 185 m,During,10/23/2000
6.613255327,298,25-Oct,GAK1 120 to 185 m,During,10/24/2000
6.620305279,299,26-Oct,GAK1 120 to 185 m,During,10/25/2000
6.629340199,300,27-Oct,GAK1 120 to 185 m,During,10/26/2000
6.638916075,301,28-Oct,GAK1 120 to 185 m,During,10/27/2000
6.648240057,302,29-Oct,GAK1 120 to 185 m,During,10/28/2000
6.655296638,303,30-Oct,GAK1 120 to 185 m,During,10/29/2000
6.663022491,304,31-Oct,GAK1 120 to 185 m,During,10/30/2000
6.668845881,305,1-Nov,GAK1 120 to 185 m,During,10/31/2000
6.678816051,306,2-Nov,GAK1 120 to 185 m,During,11/1/2000
6.687314867,307,3-Nov,GAK1 120 to 185 m,During,11/2/2000
6.692523793,308,4-Nov,GAK1 120 to 185 m,During,11/3/2000
6.695273082,309,5-Nov,GAK1 120 to 185 m,During,11/4/2000
6.697440933,310,6-Nov,GAK1 120 to 185 m,During,11/5/2000
6.701669981,311,7-Nov,GAK1 120 to 185 m,During,11/6/2000
6.705927557,312,8-Nov,GAK1 120 to 185 m,During,11/7/2000
6.705949337,313,9-Nov,GAK1 120 to 185 m,During,11/8/2000
6.717612453,314,10-Nov,GAK1 120 to 185 m,During,11/9/2000
6.734087595,315,11-Nov,GAK1 120 to 185 m,During,11/10/2000
6.759299834,316,12-Nov,GAK1 120 to 185 m,During,11/11/2000
6.786205492,317,13-Nov,GAK1 120 to 185 m,During,11/12/2000
6.824299242,318,14-Nov,GAK1 120 to 185 m,During,11/13/2000
6.861716738,319,15-Nov,GAK1 120 to 185 m,During,11/14/2000
6.908250473,320,16-Nov,GAK1 120 to 185 m,During,11/15/2000
6.951545099,321,17-Nov,GAK1 120 to 185 m,During,11/16/2000
6.989832623,322,18-Nov,GAK1 120 to 185 m,During,11/17/2000
7.02375651,323,19-Nov,GAK1 120 to 185 m,During,11/18/2000
7.051734375,324,20-Nov,GAK1 120 to 185 m,During,11/19/2000
7.085341501,325,21-Nov,GAK1 120 to 185 m,During,11/20/2000
7.108585701,326,22-Nov,GAK1 120 to 185 m,During,11/21/2000
7.1360625,327,23-Nov,GAK1 120 to 185 m,During,11/22/2000
7.159891809,328,24-Nov,GAK1 120 to 185 m,During,11/23/2000
7.185736151,329,25-Nov,GAK1 120 to 185 m,During,11/24/2000
7.214646544,330,26-Nov,GAK1 120 to 185 m,During,11/25/2000
7.253335346,331,27-Nov,GAK1 120 to 185 m,During,11/26/2000
7.302369318,332,28-Nov,GAK1 120 to 185 m,During,11/27/2000
7.353020833,333,29-Nov,GAK1 120 to 185 m,During,11/28/2000
7.399682528,334,30-Nov,GAK1 120 to 185 m,During,11/29/2000
6.57211702,1,1-Jan,GAK1 190 to 250 m,During,1/1/2000
6.589901679,2,2-Jan,GAK1 190 to 250 m,During,1/2/2000
6.609147936,3,3-Jan,GAK1 190 to 250 m,During,1/3/2000
6.627622951,4,4-Jan,GAK1 190 to 250 m,During,1/4/2000
6.649078448,5,5-Jan,GAK1 190 to 250 m,During,1/5/2000
6.67044448,6,6-Jan,GAK1 190 to 250 m,During,1/6/2000
6.678363263,7,7-Jan,GAK1 190 to 250 m,During,1/7/2000
6.687943141,8,8-Jan,GAK1 190 to 250 m,During,1/8/2000
6.698631637,9,9-Jan,GAK1 190 to 250 m,During,1/9/2000
6.705333205,10,10-Jan,GAK1 190 to 250 m,During,1/10/2000
6.713741008,11,11-Jan,GAK1 190 to 250 m,During,1/11/2000
6.716097104,12,12-Jan,GAK1 190 to 250 m,During,1/12/2000
6.722468316,13,13-Jan,GAK1 190 to 250 m,During,1/13/2000
6.735738514,14,14-Jan,GAK1 190 to 250 m,During,1/14/2000
6.750708558,15,15-Jan,GAK1 190 to 250 m,During,1/15/2000
6.766362716,16,16-Jan,GAK1 190 to 250 m,During,1/16/2000
6.78648039,17,17-Jan,GAK1 190 to 250 m,During,1/17/2000
6.800796544,18,18-Jan,GAK1 190 to 250 m,During,1/18/2000
6.809096499,19,19-Jan,GAK1 190 to 250 m,During,1/19/2000
6.812555072,20,20-Jan,GAK1 190 to 250 m,During,1/20/2000
6.810943326,21,21-Jan,GAK1 190 to 250 m,During,1/21/2000
6.809725548,22,22-Jan,GAK1 190 to 250 m,During,1/22/2000
6.804646641,23,23-Jan,GAK1 190 to 250 m,During,1/23/2000
6.805184274,24,24-Jan,GAK1 190 to 250 m,During,1/24/2000
6.811876619,25,25-Jan,GAK1 190 to 250 m,During,1/25/2000
6.816718157,26,26-Jan,GAK1 190 to 250 m,During,1/26/2000
6.81850375,27,27-Jan,GAK1 190 to 250 m,During,1/27/2000
6.818320521,28,28-Jan,GAK1 190 to 250 m,During,1/28/2000
6.825959381,29,29-Jan,GAK1 190 to 250 m,During,1/29/2000
6.838318114,30,30-Jan,GAK1 190 to 250 m,During,1/30/2000
6.849832101,31,31-Jan,GAK1 190 to 250 m,During,1/31/2000
6.270546549,335,1-Dec,GAK1 190 to 250 m,During,11/30/2000
6.280146565,336,2-Dec,GAK1 190 to 250 m,During,12/1/2000
6.283368631,337,3-Dec,GAK1 190 to 250 m,During,12/2/2000
6.282804849,338,4-Dec,GAK1 190 to 250 m,During,12/3/2000
6.293120803,339,5-Dec,GAK1 190 to 250 m,During,12/4/2000
6.301152636,340,6-Dec,GAK1 190 to 250 m,During,12/5/2000
6.30498426,341,7-Dec,GAK1 190 to 250 m,During,12/6/2000
6.305822552,342,8-Dec,GAK1 190 to 250 m,During,12/7/2000
6.314713324,343,9-Dec,GAK1 190 to 250 m,During,12/8/2000
6.324371266,344,10-Dec,GAK1 190 to 250 m,During,12/9/2000
6.337480016,345,11-Dec,GAK1 190 to 250 m,During,12/10/2000
6.35745222,346,12-Dec,GAK1 190 to 250 m,During,12/11/2000
6.373771864,347,13-Dec,GAK1 190 to 250 m,During,12/12/2000
6.389387589,348,14-Dec,GAK1 190 to 250 m,During,12/13/2000
6.407064361,349,15-Dec,GAK1 190 to 250 m,During,12/14/2000
6.422405908,350,16-Dec,GAK1 190 to 250 m,During,12/15/2000
6.438258063,351,17-Dec,GAK1 190 to 250 m,During,12/16/2000
