year,month,day,doc,bay,region,latitude,longitude,TL_mm
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,48
2019,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,47
2019,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,46
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,46
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,46
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,46
2018,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,45
2022,July,12,193,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,45
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,45
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,45
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,45
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,45
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,45
2018,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,44
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,44
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,44
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,44
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,44
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,43
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,43
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,43
2022,July,12,193,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,42
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,42
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,40
2019,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,39
2022,July,12,193,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,39
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,39
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,39
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,38
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,38
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,38
2021,July,10,191,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,36
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,36
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,35
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,35
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,35
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.882,-152.62572,32
2022,July,16,197,Cook Bay,Eastern Kodiak,57.782,-152.24778,84
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,81
2022,July,16,197,Cook Bay,Eastern Kodiak,57.782,-152.24778,80
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,80
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,78
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,78
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,78
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,77
2022,July,16,197,Cook Bay,Eastern Kodiak,57.782,-152.24778,76
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,76
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,75
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,74
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,74
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,74
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,74
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,74
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,74
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,74
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,74
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,73
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,72
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,72
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,71
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,71
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,70
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,69
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,69
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,69
2021,July,15,196,Cook Bay,Eastern Kodiak,57.782,-152.24778,68
2022,July,16,197,Cook Bay,Eastern Kodiak,57.782,-152.24778,67
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,67
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,67
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,67
2022,July,16,197,Cook Bay,Eastern Kodiak,57.782,-152.24778,66
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,66
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,66
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,66
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,66
2021,July,15,196,Cook Bay,Eastern Kodiak,57.782,-152.24778,65
2022,July,16,197,Cook Bay,Eastern Kodiak,57.782,-152.24778,65
2022,July,16,197,Cook Bay,Eastern Kodiak,57.782,-152.24778,65
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,65
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,65
2021,July,15,196,Cook Bay,Eastern Kodiak,57.782,-152.24778,64
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,64
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,64
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,64
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,63
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,63
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,63
2021,July,15,196,Cook Bay,Eastern Kodiak,57.782,-152.24778,62
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,62
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,62
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,62
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,62
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,62
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,62
2021,July,14,195,Cook Bay,Eastern Kodiak,57.782,-152.24778,61
2021,July,14,195,Cook Bay,Eastern Kodiak,57.782,-152.24778,61
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,61
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,61
2022,July,16,197,Cook Bay,Eastern Kodiak,57.782,-152.24778,60
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,60
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,60
2021,July,14,195,Cook Bay,Eastern Kodiak,57.782,-152.24778,59
2021,July,15,196,Cook Bay,Eastern Kodiak,57.782,-152.24778,59
2021,July,15,196,Cook Bay,Eastern Kodiak,57.782,-152.24778,59
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,59
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,59
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,59
2022,July,16,197,Cook Bay,Eastern Kodiak,57.782,-152.24778,58
2021,July,14,195,Cook Bay,Eastern Kodiak,57.782,-152.24778,57
2021,July,14,195,Cook Bay,Eastern Kodiak,57.782,-152.24778,57
2022,July,16,197,Cook Bay,Eastern Kodiak,57.782,-152.24778,57
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,57
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,56
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,56
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,56
2021,July,14,195,Cook Bay,Eastern Kodiak,57.782,-152.24778,55
2021,July,14,195,Cook Bay,Eastern Kodiak,57.782,-152.24778,54
2021,July,14,195,Cook Bay,Eastern Kodiak,57.782,-152.24778,54
2021,July,14,195,Cook Bay,Eastern Kodiak,57.782,-152.24778,54
2021,July,15,196,Cook Bay,Eastern Kodiak,57.782,-152.24778,54
2022,July,16,197,Cook Bay,Eastern Kodiak,57.782,-152.24778,54
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,54
2023,July,16,197,Cook Bay,Eastern Kodiak,57.782,-152.24778,53
2021,July,15,196,Cook Bay,Eastern Kodiak,57.782,-152.24778,52
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,52
2022,July,17,198,Cook Bay,Eastern Kodiak,57.782,-152.24778,52
2023,July,14,195,Cook Bay,Eastern Kodiak,57.782,-152.24778,52
2021,July,14,195,Cook Bay,Eastern Kodiak,57.782,-152.24778,51
2023,July,14,195,Cook Bay,Eastern Kodiak,57.782,-152.24778,50
2021,July,14,195,Cook Bay,Eastern Kodiak,57.782,-152.24778,49
2021,July,14,195,Cook Bay,Eastern Kodiak,57.782,-152.24778,47
2021,July,15,196,Cook Bay,Eastern Kodiak,57.782,-152.24778,44
2023,July,16,197,Cook Bay,Eastern Kodiak,57.782,-152.24778,42
2021,July,10,191,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,93
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,85
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,84
2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,77
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,76
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,72
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,71
2018,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,70
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,65
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,64
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,63
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,62
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,61
2021,July,10,191,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,60
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,60
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,60
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,58
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,54
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,53
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,51
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,50
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,49
2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,47
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,47
2022,July,14,195,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,46
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,45
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,45
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,45
2021,July,10,191,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,44
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,44
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,43
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,43
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,41
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,40
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,39
2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,38
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,37
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,37
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,36
2022,July,14,195,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,36
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,34
2023,July,17,198,Anton Larsen Bay,Eastern Kodiak,57.87812,-152.63642,33
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,75
2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,75
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,73
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,71
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,71
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,71
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,70
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,70
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,70
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,70
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,65
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,65
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,65
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,64
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,64
2022,July,14,195,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,63
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,62
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,60
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,60
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,60
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,60
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,59
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,57
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,57
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,57
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,57
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,56
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,56
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,56
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,56
2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,56
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,55
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,55
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,54
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,54
2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,53
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,52
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,52
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,52
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,51
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,51
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,51
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,51
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,51
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,50
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,50
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,50
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,50
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,49
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,49
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,49
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,49
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,48
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,48
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,48
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,48
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,48
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,47
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,47
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,47
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,47
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,47
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,47
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,47
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,46
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,46
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,46
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,46
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,46
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,45
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,45
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,45
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,45
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,45
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,45
2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,45
2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,45
2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,45
2021,July,10,191,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,44
2021,July,10,191,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,44
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,44
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,44
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,44
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,44
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,44
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,43
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,43
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,43
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,42
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,42
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,42
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,42
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,42
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,42
2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,42
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,41
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,41
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,41
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,41
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,41
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,41
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,41
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,40
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,40
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,40
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,40
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,40
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,40
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,40
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,40
2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,40
2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,40
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,39
2021,July,10,191,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,39
2021,July,10,191,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,39
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,39
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,39
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,39
2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,39
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,38
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,38
2021,July,10,191,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,38
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,37
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,36
2023,July,15,196,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,36
2021,July,10,191,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,35
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,35
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,35
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,35
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,35
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,34
2021,July,9,190,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,33
2022,July,13,194,Anton Larsen Bay,Eastern Kodiak,57.86153,-152.6404,33
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,68
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,66
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,65
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,64
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,64
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,64
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,64
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,64
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,64
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,64
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,64
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,63
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,63
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,63
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,63
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,62
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,62
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,62
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,62
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,61
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,61
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,61
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,61
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,61
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,61
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,61
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,60
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,60
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,60
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,60
2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,60
