avg.22.temp,doy,month.day,depth,HW,dummy_date
6.232922901,14,14-Jan,GAK1 120 to 185 m,Before,1/14/2000
6.201775095,15,15-Jan,GAK1 120 to 185 m,Before,1/15/2000
6.170005051,16,16-Jan,GAK1 120 to 185 m,Before,1/16/2000
6.130075442,17,17-Jan,GAK1 120 to 185 m,Before,1/17/2000
6.092460385,18,18-Jan,GAK1 120 to 185 m,Before,1/18/2000
6.049901199,19,19-Jan,GAK1 120 to 185 m,Before,1/19/2000
6.011534407,20,20-Jan,GAK1 120 to 185 m,Before,1/20/2000
5.97124566,21,21-Jan,GAK1 120 to 185 m,Before,1/21/2000
5.937172822,22,22-Jan,GAK1 120 to 185 m,Before,1/22/2000
5.903919586,23,23-Jan,GAK1 120 to 185 m,Before,1/23/2000
5.869846985,24,24-Jan,GAK1 120 to 185 m,Before,1/24/2000
5.835755129,25,25-Jan,GAK1 120 to 185 m,Before,1/25/2000
5.803191446,26,26-Jan,GAK1 120 to 185 m,Before,1/26/2000
5.770075205,27,27-Jan,GAK1 120 to 185 m,Before,1/27/2000
5.729908223,28,28-Jan,GAK1 120 to 185 m,Before,1/28/2000
5.694422033,29,29-Jan,GAK1 120 to 185 m,Before,1/29/2000
5.658156013,30,30-Jan,GAK1 120 to 185 m,Before,1/30/2000
5.633301057,31,31-Jan,GAK1 120 to 185 m,Before,1/31/2000
7.078344776,335,1-Dec,GAK1 120 to 185 m,Before,11/30/2000
7.07969839,336,2-Dec,GAK1 120 to 185 m,Before,12/1/2000
7.098295533,337,3-Dec,GAK1 120 to 185 m,Before,12/2/2000
7.123868016,338,4-Dec,GAK1 120 to 185 m,Before,12/3/2000
7.129777462,339,5-Dec,GAK1 120 to 185 m,Before,12/4/2000
7.140735795,340,6-Dec,GAK1 120 to 185 m,Before,12/5/2000
7.163032,341,7-Dec,GAK1 120 to 185 m,Before,12/6/2000
7.180824021,342,8-Dec,GAK1 120 to 185 m,Before,12/7/2000
7.198612966,343,9-Dec,GAK1 120 to 185 m,Before,12/8/2000
7.216696299,344,10-Dec,GAK1 120 to 185 m,Before,12/9/2000
7.222142361,345,11-Dec,GAK1 120 to 185 m,Before,12/10/2000
7.224701744,346,12-Dec,GAK1 120 to 185 m,Before,12/11/2000
7.222696338,347,13-Dec,GAK1 120 to 185 m,Before,12/12/2000
7.22353488,348,14-Dec,GAK1 120 to 185 m,Before,12/13/2000
7.222259193,349,15-Dec,GAK1 120 to 185 m,Before,12/14/2000
7.226839173,350,16-Dec,GAK1 120 to 185 m,Before,12/15/2000
7.217804411,351,17-Dec,GAK1 120 to 185 m,Before,12/16/2000
7.209369831,352,18-Dec,GAK1 120 to 185 m,Before,12/17/2000
7.197779396,353,19-Dec,GAK1 120 to 185 m,Before,12/18/2000
7.188421323,354,20-Dec,GAK1 120 to 185 m,Before,12/19/2000
7.183203441,355,21-Dec,GAK1 120 to 185 m,Before,12/20/2000
7.17770352,356,22-Dec,GAK1 120 to 185 m,Before,12/21/2000
7.169883049,357,23-Dec,GAK1 120 to 185 m,Before,12/22/2000
7.157720486,358,24-Dec,GAK1 120 to 185 m,Before,12/23/2000
7.135192235,359,25-Dec,GAK1 120 to 185 m,Before,12/24/2000
7.115843277,360,26-Dec,GAK1 120 to 185 m,Before,12/25/2000
7.102689078,361,27-Dec,GAK1 120 to 185 m,Before,12/26/2000
7.088186001,362,28-Dec,GAK1 120 to 185 m,Before,12/27/2000
7.067785472,363,29-Dec,GAK1 120 to 185 m,Before,12/28/2000
7.046379695,364,30-Dec,GAK1 120 to 185 m,Before,12/29/2000
7.024736111,365,31-Dec,GAK1 120 to 185 m,Before,12/30/2000
5.615710464,32,1-Feb,GAK1 120 to 185 m,Before,2/1/2000
5.596004498,33,2-Feb,GAK1 120 to 185 m,Before,2/2/2000
5.573830729,34,3-Feb,GAK1 120 to 185 m,Before,2/3/2000
5.551534407,35,4-Feb,GAK1 120 to 185 m,Before,2/4/2000
5.530310527,36,5-Feb,GAK1 120 to 185 m,Before,2/5/2000
5.505900647,37,6-Feb,GAK1 120 to 185 m,Before,2/6/2000
5.487152225,38,7-Feb,GAK1 120 to 185 m,Before,2/7/2000
5.478252052,39,8-Feb,GAK1 120 to 185 m,Before,2/8/2000
5.467517361,40,9-Feb,GAK1 120 to 185 m,Before,2/9/2000
5.460389283,41,10-Feb,GAK1 120 to 185 m,Before,2/10/2000
5.449510811,42,11-Feb,GAK1 120 to 185 m,Before,2/11/2000
5.434027225,43,12-Feb,GAK1 120 to 185 m,Before,2/12/2000
5.417293955,44,13-Feb,GAK1 120 to 185 m,Before,2/13/2000
5.403126638,45,14-Feb,GAK1 120 to 185 m,Before,2/14/2000
5.384322738,46,15-Feb,GAK1 120 to 185 m,Before,2/15/2000
5.366704226,47,16-Feb,GAK1 120 to 185 m,Before,2/16/2000
5.348384737,48,17-Feb,GAK1 120 to 185 m,Before,2/17/2000
5.327126346,49,18-Feb,GAK1 120 to 185 m,Before,2/18/2000
5.307098481,50,19-Feb,GAK1 120 to 185 m,Before,2/19/2000
5.287272576,51,20-Feb,GAK1 120 to 185 m,Before,2/20/2000
5.268608936,52,21-Feb,GAK1 120 to 185 m,Before,2/21/2000
5.255302637,53,22-Feb,GAK1 120 to 185 m,Before,2/22/2000
5.23836471,54,23-Feb,GAK1 120 to 185 m,Before,2/23/2000
5.224888438,55,24-Feb,GAK1 120 to 185 m,Before,2/24/2000
5.215217807,56,25-Feb,GAK1 120 to 185 m,Before,2/25/2000
5.209749204,57,26-Feb,GAK1 120 to 185 m,Before,2/26/2000
5.202874989,58,27-Feb,GAK1 120 to 185 m,Before,2/27/2000
5.195636629,59,28-Feb,GAK1 120 to 185 m,Before,2/28/2000
5.183119559,60,1-Mar,GAK1 120 to 185 m,Before,2/29/2000
5.169940008,61,2-Mar,GAK1 120 to 185 m,Before,3/1/2000
5.157093568,62,3-Mar,GAK1 120 to 185 m,Before,3/2/2000
5.143015214,63,4-Mar,GAK1 120 to 185 m,Before,3/3/2000
5.129341152,64,5-Mar,GAK1 120 to 185 m,Before,3/4/2000
5.123802047,65,6-Mar,GAK1 120 to 185 m,Before,3/5/2000
5.117438017,66,7-Mar,GAK1 120 to 185 m,Before,3/6/2000
5.109353173,67,8-Mar,GAK1 120 to 185 m,Before,3/7/2000
5.099660402,68,9-Mar,GAK1 120 to 185 m,Before,3/8/2000
5.089198585,69,10-Mar,GAK1 120 to 185 m,Before,3/9/2000
5.076720955,70,11-Mar,GAK1 120 to 185 m,Before,3/10/2000
5.064417223,71,12-Mar,GAK1 120 to 185 m,Before,3/11/2000
5.057214094,72,13-Mar,GAK1 120 to 185 m,Before,3/12/2000
5.049678815,73,14-Mar,GAK1 120 to 185 m,Before,3/13/2000
5.042670693,74,15-Mar,GAK1 120 to 185 m,Before,3/14/2000
5.024229936,75,16-Mar,GAK1 120 to 185 m,Before,3/15/2000
5.001530526,76,17-Mar,GAK1 120 to 185 m,Before,3/16/2000
4.975916208,77,18-Mar,GAK1 120 to 185 m,Before,3/17/2000
4.945797571,78,19-Mar,GAK1 120 to 185 m,Before,3/18/2000
4.915093137,79,20-Mar,GAK1 120 to 185 m,Before,3/19/2000
4.889380784,80,21-Mar,GAK1 120 to 185 m,Before,3/20/2000
4.859480768,81,22-Mar,GAK1 120 to 185 m,Before,3/21/2000
4.834094538,82,23-Mar,GAK1 120 to 185 m,Before,3/22/2000
4.80788009,83,24-Mar,GAK1 120 to 185 m,Before,3/23/2000
4.78108819,84,25-Mar,GAK1 120 to 185 m,Before,3/24/2000
4.754808975,85,26-Mar,GAK1 120 to 185 m,Before,3/25/2000
4.731343343,86,27-Mar,GAK1 120 to 185 m,Before,3/26/2000
4.707542068,87,28-Mar,GAK1 120 to 185 m,Before,3/27/2000
4.68465875,88,29-Mar,GAK1 120 to 185 m,Before,3/28/2000
4.663905824,89,30-Mar,GAK1 120 to 185 m,Before,3/29/2000
4.650564342,90,31-Mar,GAK1 120 to 185 m,Before,3/30/2000
4.636412929,91,1-Apr,GAK1 120 to 185 m,Before,3/31/2000
4.625397332,92,2-Apr,GAK1 120 to 185 m,Before,4/1/2000
4.616431894,93,3-Apr,GAK1 120 to 185 m,Before,4/2/2000
4.609770511,94,4-Apr,GAK1 120 to 185 m,Before,4/3/2000
4.599272348,95,5-Apr,GAK1 120 to 185 m,Before,4/4/2000
4.587870513,96,6-Apr,GAK1 120 to 185 m,Before,4/5/2000
4.584723032,97,7-Apr,GAK1 120 to 185 m,Before,4/6/2000
4.583691846,98,8-Apr,GAK1 120 to 185 m,Before,4/7/2000
4.58259908,99,9-Apr,GAK1 120 to 185 m,Before,4/8/2000
4.586446709,100,10-Apr,GAK1 120 to 185 m,Before,4/9/2000
4.590145875,101,11-Apr,GAK1 120 to 185 m,Before,4/10/2000
4.59212746,102,12-Apr,GAK1 120 to 185 m,Before,4/11/2000
4.598322629,103,13-Apr,GAK1 120 to 185 m,Before,4/12/2000
4.605511223,104,14-Apr,GAK1 120 to 185 m,Before,4/13/2000
4.613065321,105,15-Apr,GAK1 120 to 185 m,Before,4/14/2000
4.621751192,106,16-Apr,GAK1 120 to 185 m,Before,4/15/2000
4.628865735,107,17-Apr,GAK1 120 to 185 m,Before,4/16/2000
4.63676292,108,18-Apr,GAK1 120 to 185 m,Before,4/17/2000
4.645624248,109,19-Apr,GAK1 120 to 185 m,Before,4/18/2000
4.65453333,110,20-Apr,GAK1 120 to 185 m,Before,4/19/2000
4.663471774,111,21-Apr,GAK1 120 to 185 m,Before,4/20/2000
4.67045718,112,22-Apr,GAK1 120 to 185 m,Before,4/21/2000
4.679635101,113,23-Apr,GAK1 120 to 185 m,Before,4/22/2000
4.690303917,114,24-Apr,GAK1 120 to 185 m,Before,4/23/2000
4.701657985,115,25-Apr,GAK1 120 to 185 m,Before,4/24/2000
4.710080586,116,26-Apr,GAK1 120 to 185 m,Before,4/25/2000
4.723285775,117,27-Apr,GAK1 120 to 185 m,Before,4/26/2000
4.737013531,118,28-Apr,GAK1 120 to 185 m,Before,4/27/2000
4.74879593,119,29-Apr,GAK1 120 to 185 m,Before,4/28/2000
4.757999334,120,30-Apr,GAK1 120 to 185 m,Before,4/29/2000
4.768750674,121,1-May,GAK1 120 to 185 m,Before,4/30/2000
4.780769135,122,2-May,GAK1 120 to 185 m,Before,5/1/2000
4.791945579,123,3-May,GAK1 120 to 185 m,Before,5/2/2000
4.804046222,124,4-May,GAK1 120 to 185 m,Before,5/3/2000
4.81363396,125,5-May,GAK1 120 to 185 m,Before,5/4/2000
4.824351034,126,6-May,GAK1 120 to 185 m,Before,5/5/2000
4.832623423,127,7-May,GAK1 120 to 185 m,Before,5/6/2000
4.838367203,128,8-May,GAK1 120 to 185 m,Before,5/7/2000
4.848922335,129,9-May,GAK1 120 to 185 m,Before,5/8/2000
4.857063677,130,10-May,GAK1 120 to 185 m,Before,5/9/2000
4.864416387,131,11-May,GAK1 120 to 185 m,Before,5/10/2000
4.880073229,132,12-May,GAK1 120 to 185 m,Before,5/11/2000
4.890696454,133,13-May,GAK1 120 to 185 m,Before,5/12/2000
4.898746209,134,14-May,GAK1 120 to 185 m,Before,5/13/2000
4.908037958,135,15-May,GAK1 120 to 185 m,Before,5/14/2000
4.919002683,136,16-May,GAK1 120 to 185 m,Before,5/15/2000
4.931832741,137,17-May,GAK1 120 to 185 m,Before,5/16/2000
4.941633641,138,18-May,GAK1 120 to 185 m,Before,5/17/2000
4.951284288,139,19-May,GAK1 120 to 185 m,Before,5/18/2000
4.960921914,140,20-May,GAK1 120 to 185 m,Before,5/19/2000
4.969796086,141,21-May,GAK1 120 to 185 m,Before,5/20/2000
4.98246078,142,22-May,GAK1 120 to 185 m,Before,5/21/2000
4.99364682,143,23-May,GAK1 120 to 185 m,Before,5/22/2000
5.002799045,144,24-May,GAK1 120 to 185 m,Before,5/23/2000
5.010567235,145,25-May,GAK1 120 to 185 m,Before,5/24/2000
5.018223682,146,26-May,GAK1 120 to 185 m,Before,5/25/2000
5.028878472,147,27-May,GAK1 120 to 185 m,Before,5/26/2000
5.037507773,148,28-May,GAK1 120 to 185 m,Before,5/27/2000
5.048363321,149,29-May,GAK1 120 to 185 m,Before,5/28/2000
5.060236742,150,30-May,GAK1 120 to 185 m,Before,5/29/2000
5.066128946,151,31-May,GAK1 120 to 185 m,Before,5/30/2000
5.073172546,152,1-Jun,GAK1 120 to 185 m,Before,5/31/2000
5.080703993,153,2-Jun,GAK1 120 to 185 m,Before,6/1/2000
5.084590278,154,3-Jun,GAK1 120 to 185 m,Before,6/2/2000
5.09681538,155,4-Jun,GAK1 120 to 185 m,Before,6/3/2000
5.106022727,156,5-Jun,GAK1 120 to 185 m,Before,6/4/2000
5.112677715,157,6-Jun,GAK1 120 to 185 m,Before,6/5/2000
5.117189946,158,7-Jun,GAK1 120 to 185 m,Before,6/6/2000
5.120875237,159,8-Jun,GAK1 120 to 185 m,Before,6/7/2000
5.120704545,160,9-Jun,GAK1 120 to 185 m,Before,6/8/2000
5.121371528,161,10-Jun,GAK1 120 to 185 m,Before,6/9/2000
5.12548256,162,11-Jun,GAK1 120 to 185 m,Before,6/10/2000
5.129585661,163,12-Jun,GAK1 120 to 185 m,Before,6/11/2000
5.137233389,164,13-Jun,GAK1 120 to 185 m,Before,6/12/2000
5.145006116,165,14-Jun,GAK1 120 to 185 m,Before,6/13/2000
5.151261955,166,15-Jun,GAK1 120 to 185 m,Before,6/14/2000
5.157173611,167,16-Jun,GAK1 120 to 185 m,Before,6/15/2000
5.161920612,168,17-Jun,GAK1 120 to 185 m,Before,6/16/2000
5.164164733,169,18-Jun,GAK1 120 to 185 m,Before,6/17/2000
5.162584044,170,19-Jun,GAK1 120 to 185 m,Before,6/18/2000
5.15893604,171,20-Jun,GAK1 120 to 185 m,Before,6/19/2000
5.157540088,172,21-Jun,GAK1 120 to 185 m,Before,6/20/2000
5.162497317,173,22-Jun,GAK1 120 to 185 m,Before,6/21/2000
5.168590317,174,23-Jun,GAK1 120 to 185 m,Before,6/22/2000
5.173160354,175,24-Jun,GAK1 120 to 185 m,Before,6/23/2000
5.173718158,176,25-Jun,GAK1 120 to 185 m,Before,6/24/2000
5.170812855,177,26-Jun,GAK1 120 to 185 m,Before,6/25/2000
5.173895833,178,27-Jun,GAK1 120 to 185 m,Before,6/26/2000
5.17697601,179,28-Jun,GAK1 120 to 185 m,Before,6/27/2000
5.179646662,180,29-Jun,GAK1 120 to 185 m,Before,6/28/2000
5.180821062,181,30-Jun,GAK1 120 to 185 m,Before,6/29/2000
5.18836044,182,1-Jul,GAK1 120 to 185 m,Before,6/30/2000
5.191983191,183,2-Jul,GAK1 120 to 185 m,Before,7/1/2000
5.192174321,184,3-Jul,GAK1 120 to 185 m,Before,7/2/2000
5.192803622,185,4-Jul,GAK1 120 to 185 m,Before,7/3/2000
5.189961648,186,5-Jul,GAK1 120 to 185 m,Before,7/4/2000
5.188358823,187,6-Jul,GAK1 120 to 185 m,Before,7/5/2000
5.188897727,188,7-Jul,GAK1 120 to 185 m,Before,7/6/2000
5.189035156,189,8-Jul,GAK1 120 to 185 m,Before,7/7/2000
5.188467566,190,9-Jul,GAK1 120 to 185 m,Before,7/8/2000
5.192709242,191,10-Jul,GAK1 120 to 185 m,Before,7/9/2000
5.198006235,192,11-Jul,GAK1 120 to 185 m,Before,7/10/2000
5.206169272,193,12-Jul,GAK1 120 to 185 m,Before,7/11/2000
5.2104768,194,13-Jul,GAK1 120 to 185 m,Before,7/12/2000
5.210632932,195,14-Jul,GAK1 120 to 185 m,Before,7/13/2000
5.211742859,196,15-Jul,GAK1 120 to 185 m,Before,7/14/2000
5.214752487,197,16-Jul,GAK1 120 to 185 m,Before,7/15/2000
5.218496765,198,17-Jul,GAK1 120 to 185 m,Before,7/16/2000
5.223281606,199,18-Jul,GAK1 120 to 185 m,Before,7/17/2000
5.226911617,200,19-Jul,GAK1 120 to 185 m,Before,7/18/2000
5.230232245,201,20-Jul,GAK1 120 to 185 m,Before,7/19/2000
5.232568262,202,21-Jul,GAK1 120 to 185 m,Before,7/20/2000
5.233737493,203,22-Jul,GAK1 120 to 185 m,Before,7/21/2000
5.23489757,204,23-Jul,GAK1 120 to 185 m,Before,7/22/2000
5.236902068,205,24-Jul,GAK1 120 to 185 m,Before,7/23/2000
5.238931819,206,25-Jul,GAK1 120 to 185 m,Before,7/24/2000
5.241515507,207,26-Jul,GAK1 120 to 185 m,Before,7/25/2000
5.244241518,208,27-Jul,GAK1 120 to 185 m,Before,7/26/2000
5.246406882,209,28-Jul,GAK1 120 to 185 m,Before,7/27/2000
5.247931109,210,29-Jul,GAK1 120 to 185 m,Before,7/28/2000
5.251074811,211,30-Jul,GAK1 120 to 185 m,Before,7/29/2000
5.255803662,212,31-Jul,GAK1 120 to 185 m,Before,7/30/2000
5.25879869,213,1-Aug,GAK1 120 to 185 m,Before,7/31/2000
5.264875789,214,2-Aug,GAK1 120 to 185 m,Before,8/1/2000
5.268637468,215,3-Aug,GAK1 120 to 185 m,Before,8/2/2000
5.276294192,216,4-Aug,GAK1 120 to 185 m,Before,8/3/2000
5.284126499,217,5-Aug,GAK1 120 to 185 m,Before,8/4/2000
5.289945431,218,6-Aug,GAK1 120 to 185 m,Before,8/5/2000
5.295414299,219,7-Aug,GAK1 120 to 185 m,Before,8/6/2000
5.302481574,220,8-Aug,GAK1 120 to 185 m,Before,8/7/2000
5.306887587,221,9-Aug,GAK1 120 to 185 m,Before,8/8/2000
5.311581873,222,10-Aug,GAK1 120 to 185 m,Before,8/9/2000
5.318356376,223,11-Aug,GAK1 120 to 185 m,Before,8/10/2000
5.325080848,224,12-Aug,GAK1 120 to 185 m,Before,8/11/2000
5.331697601,225,13-Aug,GAK1 120 to 185 m,Before,8/12/2000
5.336996173,226,14-Aug,GAK1 120 to 185 m,Before,8/13/2000
5.341356889,227,15-Aug,GAK1 120 to 185 m,Before,8/14/2000
5.346858546,228,16-Aug,GAK1 120 to 185 m,Before,8/15/2000
5.352470289,229,17-Aug,GAK1 120 to 185 m,Before,8/16/2000
5.35599779,230,18-Aug,GAK1 120 to 185 m,Before,8/17/2000
5.359986624,231,19-Aug,GAK1 120 to 185 m,Before,8/18/2000
5.364701192,232,20-Aug,GAK1 120 to 185 m,Before,8/19/2000
5.368300426,233,21-Aug,GAK1 120 to 185 m,Before,8/20/2000
5.371106258,234,22-Aug,GAK1 120 to 185 m,Before,8/21/2000
5.371831203,235,23-Aug,GAK1 120 to 185 m,Before,8/22/2000
5.371548572,236,24-Aug,GAK1 120 to 185 m,Before,8/23/2000
5.371335977,237,25-Aug,GAK1 120 to 185 m,Before,8/24/2000
5.369277817,238,26-Aug,GAK1 120 to 185 m,Before,8/25/2000
5.368767795,239,27-Aug,GAK1 120 to 185 m,Before,8/26/2000
5.368294074,240,28-Aug,GAK1 120 to 185 m,Before,8/27/2000
5.366956558,241,29-Aug,GAK1 120 to 185 m,Before,8/28/2000
5.36466351,242,30-Aug,GAK1 120 to 185 m,Before,8/29/2000
5.363321772,243,31-Aug,GAK1 120 to 185 m,Before,8/30/2000
5.361293008,244,1-Sep,GAK1 120 to 185 m,Before,8/31/2000
5.358809817,245,2-Sep,GAK1 120 to 185 m,Before,9/1/2000
5.356622041,246,3-Sep,GAK1 120 to 185 m,Before,9/2/2000
5.355511245,247,4-Sep,GAK1 120 to 185 m,Before,9/3/2000
5.355748027,248,5-Sep,GAK1 120 to 185 m,Before,9/4/2000
5.358751578,249,6-Sep,GAK1 120 to 185 m,Before,9/5/2000
5.359226168,250,7-Sep,GAK1 120 to 185 m,Before,9/6/2000
5.359174085,251,8-Sep,GAK1 120 to 185 m,Before,9/7/2000
5.359328638,252,9-Sep,GAK1 120 to 185 m,Before,9/8/2000
5.359645044,253,10-Sep,GAK1 120 to 185 m,Before,9/9/2000
5.360592132,254,11-Sep,GAK1 120 to 185 m,Before,9/10/2000
5.36149491,255,12-Sep,GAK1 120 to 185 m,Before,9/11/2000
5.360944208,256,13-Sep,GAK1 120 to 185 m,Before,9/12/2000
5.361721394,257,14-Sep,GAK1 120 to 185 m,Before,9/13/2000
5.363352628,258,15-Sep,GAK1 120 to 185 m,Before,9/14/2000
5.366994358,259,16-Sep,GAK1 120 to 185 m,Before,9/15/2000
5.372566012,260,17-Sep,GAK1 120 to 185 m,Before,9/16/2000
5.376138494,261,18-Sep,GAK1 120 to 185 m,Before,9/17/2000
5.381474156,262,19-Sep,GAK1 120 to 185 m,Before,9/18/2000
5.389014086,263,20-Sep,GAK1 120 to 185 m,Before,9/19/2000
5.39752399,264,21-Sep,GAK1 120 to 185 m,Before,9/20/2000
5.40475943,265,22-Sep,GAK1 120 to 185 m,Before,9/21/2000
5.415263968,266,23-Sep,GAK1 120 to 185 m,Before,9/22/2000
5.423992661,267,24-Sep,GAK1 120 to 185 m,Before,9/23/2000
5.433110006,268,25-Sep,GAK1 120 to 185 m,Before,9/24/2000
5.442481337,269,26-Sep,GAK1 120 to 185 m,Before,9/25/2000
5.456718355,270,27-Sep,GAK1 120 to 185 m,Before,9/26/2000
5.469872396,271,28-Sep,GAK1 120 to 185 m,Before,9/27/2000
5.48815191,272,29-Sep,GAK1 120 to 185 m,Before,9/28/2000
5.504458018,273,30-Sep,GAK1 120 to 185 m,Before,9/29/2000
5.522011324,274,1-Oct,GAK1 120 to 185 m,Before,9/30/2000
5.538300623,275,2-Oct,GAK1 120 to 185 m,Before,10/1/2000
5.552554293,276,3-Oct,GAK1 120 to 185 m,Before,10/2/2000
5.566391967,277,4-Oct,GAK1 120 to 185 m,Before,10/3/2000
5.587031684,278,5-Oct,GAK1 120 to 185 m,Before,10/4/2000
5.605493292,279,6-Oct,GAK1 120 to 185 m,Before,10/5/2000
5.629234572,280,7-Oct,GAK1 120 to 185 m,Before,10/6/2000
5.64906976,281,8-Oct,GAK1 120 to 185 m,Before,10/7/2000
5.662640704,282,9-Oct,GAK1 120 to 185 m,Before,10/8/2000
5.675506274,283,10-Oct,GAK1 120 to 185 m,Before,10/9/2000
5.682275884,284,11-Oct,GAK1 120 to 185 m,Before,10/10/2000
5.692303228,285,12-Oct,GAK1 120 to 185 m,Before,10/11/2000
5.701444878,286,13-Oct,GAK1 120 to 185 m,Before,10/12/2000
5.712610401,287,14-Oct,GAK1 120 to 185 m,Before,10/13/2000
5.721913826,288,15-Oct,GAK1 120 to 185 m,Before,10/14/2000
5.735083057,289,16-Oct,GAK1 120 to 185 m,Before,10/15/2000
5.747573785,290,17-Oct,GAK1 120 to 185 m,Before,10/16/2000
5.763089646,291,18-Oct,GAK1 120 to 185 m,Before,10/17/2000
5.772029198,292,19-Oct,GAK1 120 to 185 m,Before,10/18/2000
5.77731108,293,20-Oct,GAK1 120 to 185 m,Before,10/19/2000
5.782240136,294,21-Oct,GAK1 120 to 185 m,Before,10/20/2000
5.792048848,295,22-Oct,GAK1 120 to 185 m,Before,10/21/2000
5.799378709,296,23-Oct,GAK1 120 to 185 m,Before,10/22/2000
5.805673927,297,24-Oct,GAK1 120 to 185 m,Before,10/23/2000
5.815670376,298,25-Oct,GAK1 120 to 185 m,Before,10/24/2000
5.824290956,299,26-Oct,GAK1 120 to 185 m,Before,10/25/2000
5.830334635,300,27-Oct,GAK1 120 to 185 m,Before,10/26/2000
5.83997092,301,28-Oct,GAK1 120 to 185 m,Before,10/27/2000
5.843028685,302,29-Oct,GAK1 120 to 185 m,Before,10/28/2000
5.849033894,303,30-Oct,GAK1 120 to 185 m,Before,10/29/2000
5.860066367,304,31-Oct,GAK1 120 to 185 m,Before,10/30/2000
5.875317314,305,1-Nov,GAK1 120 to 185 m,Before,10/31/2000
5.89734742,306,2-Nov,GAK1 120 to 185 m,Before,11/1/2000
5.921566367,307,3-Nov,GAK1 120 to 185 m,Before,11/2/2000
5.949962713,308,4-Nov,GAK1 120 to 185 m,Before,11/3/2000
5.982232757,309,5-Nov,GAK1 120 to 185 m,Before,11/4/2000
6.030498264,310,6-Nov,GAK1 120 to 185 m,Before,11/5/2000
6.08911194,311,7-Nov,GAK1 120 to 185 m,Before,11/6/2000
6.152740807,312,8-Nov,GAK1 120 to 185 m,Before,11/7/2000
6.207972459,313,9-Nov,GAK1 120 to 185 m,Before,11/8/2000
6.267929017,314,10-Nov,GAK1 120 to 185 m,Before,11/9/2000
6.317478969,315,11-Nov,GAK1 120 to 185 m,Before,11/10/2000
6.353193695,316,12-Nov,GAK1 120 to 185 m,Before,11/11/2000
6.401889205,317,13-Nov,GAK1 120 to 185 m,Before,11/12/2000
6.444925781,318,14-Nov,GAK1 120 to 185 m,Before,11/13/2000
6.483195747,319,15-Nov,GAK1 120 to 185 m,Before,11/14/2000
6.521992858,320,16-Nov,GAK1 120 to 185 m,Before,11/15/2000
6.562099156,321,17-Nov,GAK1 120 to 185 m,Before,11/16/2000
6.601166943,322,18-Nov,GAK1 120 to 185 m,Before,11/17/2000
6.651461253,323,19-Nov,GAK1 120 to 185 m,Before,11/18/2000
6.707001499,324,20-Nov,GAK1 120 to 185 m,Before,11/19/2000
6.761918718,325,21-Nov,GAK1 120 to 185 m,Before,11/20/2000
6.811741832,326,22-Nov,GAK1 120 to 185 m,Before,11/21/2000
6.857579861,327,23-Nov,GAK1 120 to 185 m,Before,11/22/2000
6.905559067,328,24-Nov,GAK1 120 to 185 m,Before,11/23/2000
6.958157434,329,25-Nov,GAK1 120 to 185 m,Before,11/24/2000
7.00554798,330,26-Nov,GAK1 120 to 185 m,Before,11/25/2000
7.048897569,331,27-Nov,GAK1 120 to 185 m,Before,11/26/2000
7.071346907,332,28-Nov,GAK1 120 to 185 m,Before,11/27/2000
7.077816209,333,29-Nov,GAK1 120 to 185 m,Before,11/28/2000
7.07500438,334,30-Nov,GAK1 120 to 185 m,Before,11/29/2000
5.977393341,1,1-Jan,GAK1 190 to 250 m,Before,1/1/2000
5.986074638,2,2-Jan,GAK1 190 to 250 m,Before,1/2/2000
5.990594704,3,3-Jan,GAK1 190 to 250 m,Before,1/3/2000
5.997573489,4,4-Jan,GAK1 190 to 250 m,Before,1/4/2000
6.004488348,5,5-Jan,GAK1 190 to 250 m,Before,1/5/2000
6.01334824,6,6-Jan,GAK1 190 to 250 m,Before,1/6/2000
6.023988207,7,7-Jan,GAK1 190 to 250 m,Before,1/7/2000
6.033086423,8,8-Jan,GAK1 190 to 250 m,Before,1/8/2000
6.044761133,9,9-Jan,GAK1 190 to 250 m,Before,1/9/2000
6.053076046,10,10-Jan,GAK1 190 to 250 m,Before,1/10/2000
6.05857012,11,11-Jan,GAK1 190 to 250 m,Before,1/11/2000
6.062194096,12,12-Jan,GAK1 190 to 250 m,Before,1/12/2000
6.06431365,13,13-Jan,GAK1 190 to 250 m,Before,1/13/2000
6.066269211,14,14-Jan,GAK1 190 to 250 m,Before,1/14/2000
6.067724545,15,15-Jan,GAK1 190 to 250 m,Before,1/15/2000
6.066357058,16,16-Jan,GAK1 190 to 250 m,Before,1/16/2000
6.066907827,17,17-Jan,GAK1 190 to 250 m,Before,1/17/2000
6.065786461,18,18-Jan,GAK1 190 to 250 m,Before,1/18/2000
6.06006613,19,19-Jan,GAK1 190 to 250 m,Before,1/19/2000
6.053246016,20,20-Jan,GAK1 190 to 250 m,Before,1/20/2000
6.04696785,21,21-Jan,GAK1 190 to 250 m,Before,1/21/2000
6.045164064,22,22-Jan,GAK1 190 to 250 m,Before,1/22/2000
6.041653263,23,23-Jan,GAK1 190 to 250 m,Before,1/23/2000
6.038962836,24,24-Jan,GAK1 190 to 250 m,Before,1/24/2000
6.036723393,25,25-Jan,GAK1 190 to 250 m,Before,1/25/2000
6.034258497,26,26-Jan,GAK1 190 to 250 m,Before,1/26/2000
6.030783224,27,27-Jan,GAK1 190 to 250 m,Before,1/27/2000
